Id,Reputation,CreationDate,DisplayName,LastAccessDate,Location,Views,UpVotes,DownVotes,AccountId
12576,113,2018-07-20T16:26:11.697,Tashus,2021-01-17T04:23:07.207,"Texas, USA",1,2,0,5338964
12577,23,2018-07-20T17:38:15.937,T. Penland,2018-07-21T06:02:23.787,,1,0,0,14000498
12578,31,2018-07-20T17:58:06.110,Kirito k,2018-07-20T17:58:06.110,,3,0,0,14000608
12579,131,2018-07-20T20:26:49.137,Seiyria,2020-12-21T14:59:51.430,Wisconsin,0,0,0,887844
12580,1,2018-07-20T23:21:11.560,AnnnEmmerson,2018-07-20T23:21:11.560,,0,0,0,14001844
12581,121,2018-07-21T06:14:23.503,Zephyr,2020-06-22T16:41:42.657,"Michigan, USA",0,0,0,8664592
12582,63,2018-07-21T07:38:53.663,KillerMomo,2018-08-17T06:38:48.273,Sri Lanka,0,2,0,11872176
12583,43,2018-07-21T15:41:39.020,CakeCat Doodles,2018-07-26T03:18:31.730,,4,0,0,14004946
12584,31,2018-07-21T18:27:26.310,Trudy Leclerc,2018-07-21T18:27:26.310,,1,0,0,14005601
12585,1,2018-07-21T21:39:51.280,Robin Miyagi,2018-07-21T21:39:51.280,,0,0,0,13966330
12586,1,2018-07-22T02:53:53.020,Lex,2018-07-22T02:53:53.020,,1,0,0,14006838
12587,1,2018-07-22T04:40:23.280,user12587,2018-07-22T04:40:23.280,,0,0,0,14007090
12588,1,2018-07-22T05:01:05.840,erik youngberg,2018-07-22T05:01:05.840,,0,0,0,14007142
12589,1,2018-07-22T09:41:57.697,Karen Boone Kish,2018-07-22T12:47:06.547,,15,0,0,14008020
12590,1,2018-07-22T11:33:42.227,Simandtif,2018-07-22T19:23:18.900,,0,0,0,14008385
12591,1,2018-07-22T14:34:54.477,RubySun,2018-07-22T14:34:54.477,,0,0,0,14009091
12592,41,2018-07-22T15:15:16.860,IsaBbott,2018-08-04T16:43:37.300,,7,2,0,14009251
12593,21,2018-07-22T15:17:13.697,PowerSystemsDev,2021-02-26T16:57:09.763,"Richmond, VA, USA",0,0,0,4477753
12594,101,2018-07-23T02:07:33.533,williamli,2018-07-23T02:07:33.533,Hong Kong,0,0,0,523711
12595,1,2018-07-23T03:09:07.090,drummer1221,2018-07-23T03:09:07.090,"Springdale, AR",0,0,0,4621385
12596,101,2018-07-23T11:34:49.330,Shihab Uddin,2018-07-23T11:34:49.330,"Dhaka, Bangladesh",0,0,0,155220
12597,21,2018-07-24T04:10:20.950,gary thackeray,2018-07-24T19:29:40.020,,1,0,0,14018990
12598,1,2018-07-24T10:32:36.533,Nora M,2018-07-24T10:32:36.533,,0,0,0,13879131
12599,1,2018-07-24T10:37:52.947,Angelique Jozette Clark Estes,2018-07-24T10:37:52.947,,0,0,0,14020936
12600,1483,2018-07-24T14:37:58.053,Meg,2021-02-09T14:21:57.767,,25,19,3,7813880
12601,1,2018-07-24T15:34:56.497,user47003,2018-07-24T15:34:56.497,Italia,0,0,0,9602529
12602,1,2018-07-24T20:00:08.093,jmrpink,2018-07-25T13:25:41.847,"Texas, USA",4,0,0,13641441
12603,463,2018-07-24T21:20:08.397,Adam,2018-07-29T12:25:06.580,,8,0,0,473310
12604,1,2018-07-24T23:04:19.560,Bijan Camp,2018-11-25T08:43:07.390,"Houston, TX",0,0,0,1750461
12605,101,2018-07-25T03:16:30.600,martin,2018-08-15T05:51:10.543,"Chengdu, China",0,1,0,6338332
12606,419,2018-07-25T05:40:52.423,Guntram Blohm,2021-02-24T17:14:56.413,Germany,12,4,0,3681639
12607,101,2018-07-25T09:49:07.907,Draken,2018-07-25T09:49:07.907,"Luxembourg City, Luxembourg",0,3,0,442447
12608,101,2018-07-25T10:05:35.863,WooShell,2021-01-13T13:45:40.620,"Bavaria, Germany",0,4,0,6659780
12609,1,2018-07-25T12:10:05.173,Max Astrophel,2018-07-25T12:10:05.173,,0,0,0,14019277
12610,1,2018-07-25T12:16:03.507,Roony,2018-07-31T16:19:00.323,,2,0,0,14029020
12611,13,2018-07-25T13:22:40.270,Leonardocregis,2020-07-09T11:21:25.807,,0,0,0,5441830
12612,181,2018-07-25T14:01:20.703,Stuart Moore,2020-07-27T14:49:04.390,,2,0,0,2259858
12614,1,2018-07-25T16:45:54.967,Cookie Snake,2018-07-25T16:45:54.967,,0,0,0,14030862
12615,41,2018-07-25T17:17:12.443,Jordan,2018-07-25T18:17:51.593,,0,0,0,14031040
12616,101,2018-07-25T20:57:31.580,kuhl,2020-10-19T18:12:27.010,"Rochester, MN, United States",0,3,0,4666586
12617,61,2018-07-26T00:04:15.147,SomeGuy,2018-11-08T17:32:50.570,,1,0,0,8089551
12618,1,2018-07-26T01:18:26.187,stweety45,2018-07-26T01:18:26.187,,0,0,0,14033005
12619,309,2018-07-26T09:34:36.283,Bob,2019-09-03T07:13:47.610,UK,3,5,0,2669020
12620,101,2018-07-26T09:42:32.367,Chilly,2018-08-23T11:07:38.353,,1,5,0,13816315
12621,101,2018-07-26T10:54:15.167,colsw,2019-10-16T16:42:03.973,"Dublin, Ireland",1,0,0,4548720
12622,101,2018-07-26T12:08:39.607,ArtificialSoul,2020-08-13T09:59:58.360,,0,3,0,12067444
12623,46,2018-07-26T15:27:27.047,Jessica,2018-10-27T19:55:42.103,,0,4,0,8769584
12624,191,2018-07-26T16:45:03.770,Dan B,2020-05-12T19:01:12.600,,3,3,0,2841432
12625,101,2018-07-26T17:21:11.613,Alexandre Aubrey,2020-06-23T14:02:08.950,,0,2,0,11375672
12626,1,2018-07-26T20:12:05.500,Regina Cannta,2018-07-26T20:12:05.500,,0,0,0,14039330
12627,1,2018-07-26T20:26:36.177,Pedro Rivera,2018-07-26T20:26:36.177,,0,0,0,14039321
12628,101,2018-07-26T20:37:06.323,Davy M,2021-02-03T02:52:22.837,"Arizona, United States",0,41,0,10581490
12629,101,2018-07-26T22:22:59.077,jay,2018-07-26T22:22:59.077,,0,2,0,352505
12630,101,2018-07-26T22:40:58.410,Perry,2020-08-13T23:59:43.557,Northern California,0,1,0,70353
12631,1,2018-07-26T23:03:50.480,easybeso,2018-07-26T23:03:50.480,Colorado,0,0,0,9788918
12632,61,2018-07-27T01:44:55.663,Shampoopenguin,2018-07-27T02:35:55.840,,0,0,0,14040460
12633,51,2018-07-27T02:50:33.000,Stephenie,2018-08-27T03:21:32.207,,3,0,0,14040642
12634,49,2018-07-27T03:39:38.037,savannah,2018-07-27T03:39:38.037,,0,0,0,14040851
12635,1,2018-07-27T06:49:08.480,BlaDav,2018-07-27T06:49:08.480,,0,0,0,14041576
12636,133,2018-07-27T08:55:03.163,Hanky Panky,2020-12-23T08:01:03.360,Somewhere in this World,0,1,0,1712866
12637,1,2018-07-27T11:34:17.330,user12637,2018-07-27T11:34:17.330,,1,0,0,14043199
12638,101,2018-07-27T12:08:47.477,joelfischerr,2018-07-27T12:08:47.477,,1,0,0,2674061
12639,51,2018-07-27T13:04:28.347,InaBox,2018-08-15T07:08:33.630,,0,0,0,14026557
12640,101,2018-07-27T22:42:38.450,Matt Holland,2019-01-30T20:28:12.167,"Vancouver, Canada",0,5,0,1526550
12641,1,2018-07-28T01:01:33.907,Ron Fybish,2019-02-04T09:03:32.873,Israel,0,0,0,13168447
12642,101,2018-07-28T08:44:42.910,Luc,2018-11-04T13:56:56.713,The Netherlands,0,5,0,1100188
12643,1,2018-07-28T11:01:43.683,user3704258,2018-07-28T11:32:21.010,,0,0,0,2987871
12644,101,2018-07-28T12:27:44.280,cms,2018-07-28T12:27:44.280,,0,1,0,4352267
12645,101,2018-07-28T15:16:21.760,Simon,2018-12-13T20:16:01.590,United Kingdom,0,1,0,8503
12646,1,2018-07-28T16:02:45.560,mkg20001,2020-08-29T14:13:24.330,Germany,0,0,0,4156491
12647,101,2018-07-28T19:00:31.490,Carsten Hagemann,2020-10-26T12:43:54.617,"Mering, Deutschland",0,0,0,4938124
12648,81,2018-07-28T21:08:15.607,Gen,2018-07-31T22:34:58.913,"Denver, CO, United States",2,1,0,8438952
12649,101,2018-07-29T00:06:17.413,Jason Bassford,2020-10-08T13:39:13.850,"Burlington, ON, Canada",0,0,0,13257977
12650,101,2018-07-29T01:55:09.503,Don Hatch,2018-07-29T01:55:09.503,"Alameda, CA",0,4,0,2490315
12651,1,2018-07-29T06:49:19.780,Krissie Simmons,2018-07-29T06:49:19.780,,5,0,0,14052087
12652,1,2018-07-29T12:47:11.003,Anebur,2018-07-29T12:47:11.003,Spain,1,0,0,14051010
12653,1,2018-07-29T14:29:19.247,Ali Rivka,2018-07-29T14:29:19.247,,0,0,0,14053420
12654,21,2018-07-29T21:21:31.453,Lynn Henaman,2018-07-31T08:35:59.630,,1,0,0,14055040
12655,41,2018-07-30T01:40:06.680,Liz ,2018-07-31T22:03:55.517,,0,0,0,14055590
12656,1,2018-07-30T02:47:39.247,Emma,2018-07-30T02:47:39.247,,10,0,0,14055776
12657,163,2018-07-30T02:57:11.357,lee,2020-06-09T00:32:38.947,,1,1,0,286631
12658,1,2018-07-30T04:51:20.580,Sminks,2018-07-30T04:51:20.580,,0,0,0,14056189
12659,1,2018-07-30T08:20:39.187,Don Carlos Hughes,2018-07-30T08:44:44.683,,0,0,0,14057202
12660,101,2018-07-30T10:40:08.517,Sam,2018-07-30T11:07:55.810,"London, UK",0,5,0,8407466
12661,101,2018-07-30T13:10:38.747,RIanGillis,2020-09-08T18:10:40.173,,1,0,0,2274161
12662,49,2018-07-30T23:19:17.827,manta7190,2018-11-10T14:48:33.150,,2,0,0,14061934
12663,31,2018-07-31T09:08:39.487,Gilbert Ho,2018-07-31T09:08:39.487,,0,0,0,14064426
12664,111,2018-07-31T15:10:19.897,Ella,2020-11-05T00:27:08.097,"Indiana, USA",3,0,0,14066495
12666,153,2018-07-31T17:07:23.267,owen gerig,2019-10-04T21:27:17.560,"Bend, OR, United States",0,1,0,252715
12667,93,2018-07-31T21:07:13.367,MrkiBožo,2018-11-02T19:07:14.740,,0,1,0,14068550
12668,41,2018-08-01T00:19:24.940,Roopa,2018-08-02T08:44:37.947,,1,0,0,14069124
12669,11,2018-08-01T00:34:30.490,Sabrena,2018-08-18T04:37:55.660,,0,0,0,14069156
12670,1,2018-08-01T03:58:20.417,Ilona Saunders,2018-08-01T03:58:20.417,,0,0,0,14069831
12671,1,2018-08-01T11:03:10.593,Melinda Smith,2018-08-06T21:47:51.703,,0,0,0,14072121
12672,101,2018-08-01T12:41:30.843,Pavel,2018-08-01T12:41:30.843,"Berlin, Germany",0,0,0,1209257
12673,1,2018-08-01T12:53:21.043,Julio César Melchor Pinto,2018-08-01T12:53:21.043,"Boca del Río, Veracruz, México",0,0,0,13796328
12674,1,2018-08-01T12:53:37.460,cifarquhar,2020-09-04T09:12:25.143,"Edinburgh, United Kingdom",0,0,0,9998058
12675,1,2018-08-01T14:10:52.210,Ada,2018-08-01T14:10:52.210,,0,0,0,14073300
12676,246,2018-08-01T14:57:54.117,SuperStew,2020-09-24T20:36:43.340,,12,3,4,12006850
12677,1,2018-08-01T16:26:36.880,Stella Mia,2018-08-01T16:26:36.880,,0,0,0,14074222
12678,143,2018-08-01T18:09:37.733,Giovanni,2020-12-16T19:19:12.433,The Netherlands,2,1,0,3175248
12679,1,2018-08-02T02:00:36.527,sundance2868,2018-10-29T19:26:49.137,,0,0,0,14076471
12680,1,2018-08-02T02:12:31.227,AADC,2018-08-04T06:44:26.937,,0,0,0,14076502
12681,1,2018-08-02T05:47:37.437,jessie extra msp,2018-08-02T05:47:37.437,,0,0,0,14077274
12682,1,2018-08-02T10:01:10.590,Maya Hite,2019-02-24T01:52:49.017,,1,0,0,14078815
12683,101,2018-08-03T00:52:00.997,Mikkel Chambers,2018-08-03T00:52:00.997,"Minneapolis, MN, USA",0,0,0,14055752
12684,101,2018-08-03T01:38:30.200,HOY,2018-08-03T01:38:30.200,Türkiye,0,0,0,1281671
12685,21,2018-08-03T06:12:13.330,Brittany Helsel,2018-08-04T16:07:43.220,,0,0,0,14084486
12687,171,2018-08-03T08:16:09.820,Monty Wild,2020-06-16T13:18:27.387,"Melbourne, Australia",1,2,0,1863569
12688,1,2018-08-03T09:24:30.773,Whippet girl ,2018-08-15T22:02:10.093,,0,0,0,14085550
12689,1,2018-08-03T14:13:09.660,Connor Johnstone,2018-08-03T14:13:09.660,,1,0,0,14087254
12690,1,2018-08-03T14:21:14.153,Newtotanks,2018-08-03T14:21:14.153,,0,0,0,14087313
12691,41,2018-08-03T16:08:08.707,Ivanka,2018-08-05T20:22:09.500,,0,0,0,14087993
12692,1,2018-08-03T17:44:55.230,Nerd_e_nurse,2018-08-03T17:44:55.230,,3,0,0,14088461
12693,1,2018-08-03T21:13:23.087,Annie Lou,2018-08-03T21:13:23.087,,0,0,0,14089393
12694,21,2018-08-03T22:37:26.470,Debra Christon,2018-08-05T19:56:22.243,,0,0,0,14089652
12695,1,2018-08-04T02:31:34.227,mollymae,2018-08-04T02:31:34.227,,0,0,0,14090162
12696,1,2018-08-04T08:48:06.677,Dilley,2018-08-04T08:48:06.677,,0,0,0,14091260
12697,1,2018-08-04T09:19:55.660,Wolfman,2018-08-05T23:03:06.823,,0,0,0,14091363
12698,1,2018-08-04T13:00:08.813,Gabriel Flo,2018-08-04T13:00:08.813,,0,0,0,14092133
12699,1,2018-08-04T22:08:22.470,Dustyamp,2018-08-04T22:39:29.893,,0,0,0,14093871
12700,1,2018-08-05T05:39:27.680,Ayush Maharjan,2018-08-05T05:39:27.680,,0,0,0,14094787
12701,1,2018-08-05T07:15:15.597,gjp,2018-08-08T00:58:21.297,,0,0,0,14095050
12702,1,2018-08-05T09:19:26.900,Vickie Bashford,2018-08-05T09:19:26.900,,0,0,0,14095419
12704,41,2018-08-05T11:30:19.953,Kathi,2018-09-07T11:11:57.840,,0,0,0,14095830
12705,101,2018-08-05T17:55:14.820,Aus,2018-08-05T17:55:14.820,Sweden,0,0,0,2682399
12706,101,2018-08-05T23:22:12.270,Steve Kass,2020-07-09T20:39:55.723,New Jersey,0,0,0,47033
12707,41,2018-08-06T00:10:47.947,Adobe_User,2018-08-07T03:12:53.787,,0,0,0,4542704
12708,101,2018-08-06T14:07:28.257,Elgort,2018-08-08T19:32:42.433,,0,0,0,14102116
12709,1,2018-08-06T21:17:36.453,Madeline LaValle,2018-08-06T21:17:36.453,,0,0,0,14104379
12710,101,2018-08-06T23:39:29.293,ShooShoSha,2018-08-06T23:39:29.293,,0,2,0,3492232
12711,1,2018-08-07T05:08:47.263,Paige Henning,2018-08-07T05:08:47.263,,0,0,0,14105934
12712,33,2018-08-07T09:05:28.447,Marijke,2018-08-28T08:29:52.210,België,0,0,0,10822182
12713,1,2018-08-07T10:53:35.937,Lisa Barnard-Hobbs,2018-08-07T10:53:35.937,,4,0,0,14107932
12714,1,2018-08-07T13:45:24.500,user12714,2018-08-23T15:42:09.257,,1,0,0,14109080
12715,1,2018-08-08T00:57:15.510,Kylie,2018-08-08T00:57:15.510,,0,0,0,14112210
12716,101,2018-08-08T12:28:12.133,mbjb,2020-10-28T03:30:25.203,,0,0,0,7351896
12717,31,2018-08-08T21:32:57.673,Lady B,2018-09-06T16:59:24.817,,1,0,0,14119075
12718,1,2018-08-09T00:16:48.790,user45504,2018-08-09T00:16:48.790,,0,0,0,276054
12719,11,2018-08-09T09:10:45.807,noelle,2018-08-11T01:58:06.560,,0,0,0,14121980
12720,1,2018-08-09T16:19:07.247,Cameron,2018-08-12T22:22:44.673,,0,0,0,14124794
12721,1,2018-08-10T06:55:20.840,the club,2018-08-10T06:55:20.840,,0,0,0,14128346
12722,1,2018-08-10T13:25:52.100,joel,2018-08-10T13:25:52.100,,0,0,0,14130666
12723,1,2018-08-10T16:30:01.687,Mark Lawrence,2018-08-10T16:30:01.687,,1,0,0,14131728
12724,101,2018-08-10T17:18:39.187,Joel Joseph,2018-08-10T17:18:39.187,"Cochin, Kerala, India",0,0,0,2535517
12725,33,2018-08-10T17:40:38.957,Mina Fa,2018-09-30T17:30:59.780,,0,0,0,12285856
12726,21,2018-08-10T19:51:12.757,Kylie,2018-10-17T00:17:54.457,,0,0,0,14132702
12727,1,2018-08-10T20:48:20.790,Geneta,2018-08-10T20:48:20.790,,0,0,0,14132922
12728,101,2018-08-10T20:50:30.800,Brian Nickel,2019-05-31T16:59:28.807,"Phoenix, AZ",1,0,0,459488
12729,123,2018-08-11T21:15:15.627,andtodd,2018-08-25T20:12:58.030,"Sunderland, United Kingdom",1,0,0,2976738
12730,11,2018-08-12T14:24:57.183,Fuji Apple,2018-08-12T22:17:21.770,,0,0,0,14140640
12731,41,2018-08-12T14:39:22.437,M thomas,2018-08-13T13:03:55.657,,0,0,0,14140694
12732,1,2018-08-12T15:19:06.440,Hashby,2018-08-12T15:19:06.440,,0,0,0,14140859
12733,101,2018-08-12T16:02:14.330,Generic Bot,2018-08-12T16:02:14.330,,0,0,0,10125554
12734,21,2018-08-12T16:07:41.953,Gloria,2018-08-15T02:55:12.083,,1,0,0,14141051
12735,101,2018-08-12T21:55:23.163,Toby Bartels,2020-12-11T05:10:15.037,,0,1,0,960654
12736,1,2018-08-13T03:53:24.220,Tanekqua ,2018-08-13T03:53:24.220,,0,0,0,14143187
12737,215,2018-08-13T05:18:51.100,Coomie,2020-10-02T03:01:31.597,"Perth, Western Australia, Australia",1,2,0,416716
12738,71,2018-08-13T05:27:54.180,JeiLooseArrow,2018-08-14T22:00:40.950,,5,0,0,14143305
12739,101,2018-08-13T09:12:34.740,Ketan Yekale,2018-08-13T09:12:34.740,"Mumbai, Maharashtra, India",0,1,0,230969
12740,101,2018-08-13T11:23:59.097,Aditya Shah,2018-08-13T11:23:59.097,India,0,0,0,7582125
12741,41,2018-08-13T13:57:04.280,Carla,2018-08-26T17:31:42.547,,4,1,0,14146634
12742,1,2018-08-13T14:38:22.333,Geraldine,2018-08-13T14:38:22.333,"La Plata, Buenos Aires, Argentina",1,0,0,14072068
12743,1,2018-08-13T14:52:03.820,Ackis,2018-08-13T14:52:03.820,Canada,0,0,0,3833854
12744,161,2018-08-13T14:57:16.600,Alex Szatmary,2018-08-25T22:42:48.607,,0,3,0,172639
12745,1,2018-08-13T23:00:31.003,Marcel Laforge,2018-08-13T23:18:48.310,,0,0,0,13152301
12746,281,2018-08-14T00:39:44.887,khu,2020-05-27T22:33:00.973,"San Francisco Bay Area, CA, United States",2,1,0,1089289
12747,21,2018-08-14T01:33:18.517,Robert Cameron,2018-08-15T13:06:16.690,,4,0,0,14149808
12748,31,2018-08-14T02:52:56.350,Victoria,2018-08-14T02:52:56.350,,0,0,0,14150126
12750,1,2018-08-14T13:08:21.313,Stevie Oberg,2018-08-14T18:04:44.677,"Chicagoland, USA",0,0,0,12234333
12751,1,2018-08-14T15:22:18.033,Shannon,2018-08-15T10:18:54.083,,0,0,0,14154141
12752,123,2018-08-14T18:31:59.547,rrauenza,2021-02-24T18:45:32.490,"Bay Area, CA, United States",0,3,0,241844
12753,1,2018-08-14T21:33:31.187,Christina Juarez,2018-08-14T21:33:31.187,,0,0,0,14156094
12754,29,2018-08-15T00:59:53.827,Ian,2019-04-28T16:46:41.803,,4,0,0,14156681
12755,31,2018-08-15T05:50:08.323,Prajakta,2018-08-17T12:49:06.490,,3,0,0,14157647
12756,1,2018-08-15T05:55:15.120,algirard,2018-08-15T05:55:15.120,,0,0,0,14157575
12757,31,2018-08-15T06:20:07.167,Ashwini Gaikwad,2018-08-15T06:20:07.167,,6,0,0,14157781
12758,1,2018-08-15T06:30:59.687,Sheila,2018-08-15T10:00:28.237,,3,0,0,14157826
12759,101,2018-08-15T08:47:50.740,Strawberry,2021-01-24T17:31:01.853,,9,4,0,1661461
12760,101,2018-08-15T10:10:27.367,DeadlyEmbrace,2019-05-08T21:02:31.903,,0,0,0,2295784
12761,1,2018-08-15T11:34:06.797,Nat,2018-08-15T11:34:06.797,,0,0,0,14159300
12762,101,2018-08-15T12:40:06.220,Winfried,2018-08-15T12:40:06.220,Netherlands,0,0,0,343936
12763,101,2018-08-15T12:45:16.023,Allball103,2018-08-15T12:45:16.023,,0,3,0,11271892
12764,101,2018-08-15T15:08:48.153,Dan,2018-12-12T09:08:25.837,"West Midlands, UK",0,0,0,931596
12765,101,2018-08-15T15:17:37.433,Shachi,2018-08-15T15:17:37.433,"Pune, Maharashtra, India",0,0,0,2272069
12766,1,2018-08-15T19:00:04.233,marksf,2019-11-05T21:36:13.287,,0,0,0,4011740
12767,101,2018-08-15T21:57:30.447,ZAD-Man,2020-07-07T10:43:54.170,United States,0,0,0,1084295
12768,101,2018-08-16T00:59:57.553,Xiangyu Chen,2018-12-13T00:00:05.763,"Calgary, AB, Canada",0,2,0,11576024
12769,1,2018-08-16T03:49:42.487,Molly,2018-08-16T03:49:42.487,,0,0,0,14163771
12770,1,2018-08-16T04:01:10.733,Andre Holman,2018-08-18T05:53:10.743,"California, USA",0,0,0,13468692
12771,101,2018-08-16T11:14:34.280,Raül,2018-11-05T10:35:23.317,Spain,0,0,0,13692606
12772,1,2018-08-16T11:25:08.540,Esther,2018-08-16T11:25:08.540,,0,0,0,10155474
12773,101,2018-08-16T12:15:20.127,zrajm,2020-12-04T15:16:56.490,"Uppsala, Sweden",0,16,0,143071
12774,416,2018-08-16T12:51:52.277,Pam,2021-02-13T14:25:49.793,UK,8,63,1,12596817
12775,141,2018-08-16T13:35:42.190,BattleTested_закалённый в бою,2021-02-17T09:09:08.403,"Karaj, Alborz Province, Iran",3,2,0,5163129
12776,31,2018-08-16T13:36:01.647,Jack,2018-08-16T13:36:01.647,,0,0,0,14166939
12777,101,2018-08-16T15:22:48.853,Rob Elliott,2020-01-15T16:21:45.680,"Ann Arbor, MI",0,2,0,13618
12778,1,2018-08-16T16:21:57.910,Iannie Wilkins,2018-08-16T16:43:54.773,,0,0,0,14168063
12779,41,2018-08-16T23:45:08.673,Lars,2018-08-16T23:45:08.673,,1,0,0,14170019
12780,1,2018-08-17T07:27:55.997,Lisa,2018-08-17T19:03:55.217,,0,0,0,14171618
12781,1,2018-08-17T14:07:40.107,Andrew,2018-08-17T14:07:40.107,,0,0,0,14173881
12782,1,2018-08-17T14:14:25.313,Jordan,2018-08-17T14:43:56.347,,0,0,0,7528395
12783,1,2018-08-17T19:24:29.557,Daniel Cordosi,2018-08-17T19:24:29.557,,1,0,0,14175567
12784,1,2018-08-18T00:28:51.803,Mahfuzur Rahman,2018-10-23T14:43:45.700,,0,0,0,13956293
12785,1,2018-08-18T12:44:00.593,Chris Bruton,2018-08-18T12:44:00.593,,0,0,0,14178732
12786,31,2018-08-18T19:01:57.130,TAEHSAEN,2018-08-19T23:42:31.160,"New York, United States",2,0,0,4286387
12787,1,2018-08-18T20:19:16.310,Hoho,2018-08-18T20:19:16.310,,0,0,0,14180469
12788,1,2018-08-18T23:01:41.467,M. Bola,2018-08-18T23:01:41.467,,0,0,0,14180894
12789,1,2018-08-19T03:33:14.013,Turtle love,2018-08-19T03:33:14.013,,0,0,0,14181468
12790,61,2018-08-19T05:30:55.127,Susan Snyder Barton,2018-08-19T10:50:27.570,,4,0,0,14181741
12791,101,2018-08-19T21:47:47.323,Taslim Oseni,2018-08-19T21:47:47.323,Nigeria,0,2,0,7458238
12792,41,2018-08-20T00:31:13.810,Ksmith,2018-09-16T02:23:10.663,,0,0,0,14185471
12793,1,2018-08-20T13:49:28.373,Jean Kaplansky,2018-08-20T13:49:28.373,"Saratoga Springs, NY, United States",0,0,0,1236715
12794,21,2018-08-20T22:02:31.160,Jillian,2018-08-21T23:31:39.217,,1,0,0,14191557
12795,1,2018-08-20T23:04:02.547,Msmia2k,2018-08-20T23:04:02.547,,0,0,0,10550412
12796,1,2018-08-21T04:51:47.313,Barbie Shealor,2018-08-21T04:51:47.313,,2,0,0,14192876
12797,131,2018-08-21T10:23:00.717,David West,2018-12-13T15:14:25.317,"Columbus, OH",0,0,0,1264838
12798,1,2018-08-21T14:59:05.670,Ashley,2018-08-21T14:59:05.670,,0,0,0,14196278
12799,61,2018-08-21T17:18:07.503,JULIE L SWAN,2018-08-23T01:15:40.627,,0,0,0,14197026
12800,1,2018-08-21T17:29:04.637,user12800,2018-08-23T01:28:06.427,,0,0,0,14197087
12801,1,2018-08-21T20:03:45.287,Kay t,2018-08-23T14:39:08.017,,0,0,0,14197873
12802,31,2018-08-22T06:32:11.737,user28742,2018-08-24T03:18:09.267,,0,0,0,14152439
12803,1,2018-08-22T09:48:40.470,Bob,2018-08-22T09:48:40.470,,0,0,0,13986128
12804,21,2018-08-22T10:31:18.027,Keith,2018-08-22T10:31:18.027,,1,0,0,14201391
12805,161,2018-08-22T10:31:56.957,Catarina Lavrador,2018-08-24T11:53:02.303,,27,0,0,14201394
12806,101,2018-08-22T13:34:05.240,studog,2021-01-14T15:39:35.940,,0,5,0,1430196
12807,101,2018-08-22T13:50:14.740,magallanes,2018-08-22T13:50:14.740,,0,1,0,69714
12808,41,2018-08-22T13:58:34.503,M Wright,2018-08-22T17:11:49.883,,0,0,0,14202595
12809,101,2018-08-22T14:47:43.503,Tanner Swett,2021-02-13T00:38:39.607,"Grand Rapids, MI",2,0,0,512412
12810,101,2018-08-22T14:54:19.117,Bernat,2019-10-15T13:14:43.370,,0,1,0,4468893
12811,101,2018-08-22T15:06:55.943,ANR Upgraded Version,2018-08-22T15:06:55.943,"Bangalore, India",0,0,0,4232513
12812,101,2018-08-22T15:17:54.243,Julien Lopez,2021-01-14T22:51:01.717,"Toulouse, France",0,33,0,7865998
12813,1,2018-08-22T17:20:47.260,jala,2018-08-22T17:20:47.260,,1,0,0,14203826
12814,1,2018-08-22T18:03:51.470,Zhen Jimmy Li,2018-08-22T18:03:51.470,,0,0,0,14204070
12815,101,2018-08-22T19:42:31.600,val says Reinstate Monica,2021-02-03T01:09:18.507,Russia,0,10,0,7498414
12816,103,2018-08-22T19:47:20.887,Freiheit,2021-02-24T14:03:38.877,USA,0,1,0,80868
12817,101,2018-08-22T22:51:15.780,Greendrake,2018-12-04T09:05:13.897,New Zealand,0,0,0,2878662
12818,101,2018-08-23T01:13:40.097,aquirdturtle,2020-12-10T22:58:08.907,,0,2,0,2234541
12819,101,2018-08-23T04:45:39.590,Routhinator,2019-09-16T03:59:12.490,"Maple Ridge, BC, Canada",0,0,0,2612402
12820,31,2018-08-23T08:53:05.763,Simone Castella,2018-08-23T08:53:05.763,,0,0,0,14207692
12821,101,2018-08-23T09:26:19.347,Tominator,2020-05-27T15:17:35.950,Belgium,0,1,0,36092
12822,101,2018-08-23T12:03:06.697,jame samajoe,2018-08-23T12:37:44.110,"ohio,usa",0,0,0,14045295
12823,101,2018-08-23T14:01:37.140,BallpointBen,2021-02-06T22:18:43.617,"New York, NY, United States",0,1,0,7198509
12824,101,2018-08-23T15:58:19.410,Razvan Zoitanu,2018-08-24T12:42:15.150,"London, United Kingdom",0,2,0,5909874
12825,41,2018-08-23T16:27:59.953,Charissa,2018-08-23T21:04:53.967,,0,0,0,14210514
12826,1,2018-08-23T19:30:23.150,Kirsty,2018-08-23T19:30:23.150,,0,0,0,14211459
12827,141,2018-08-23T20:45:18.740,Jason DeVito,2020-11-11T01:02:56.517,"Martin, TN, USA",0,4,0,510226
12828,61,2018-08-24T03:27:15.167,Josh,2018-08-24T03:27:15.167,,1,0,0,14213018
12829,1,2018-08-24T04:52:54.100,Matthew Sioson,2018-08-24T04:52:54.100,,0,0,0,9064165
12830,1,2018-08-24T12:44:36.950,Ezekiel,2018-08-24T12:44:36.950,,0,0,0,14215675
12831,1,2018-08-24T18:59:34.987,user98258,2018-08-29T16:19:03.927,,0,0,0,1482660
12832,11,2018-08-25T01:19:04.360,Kaitlyn Rushing,2018-08-25T03:11:38.433,,0,0,0,14218811
