Id,CreationDate,PostId,RelatedPostId,LinkTypeId
336608,2020-02-07T17:37:00.540,15288,25314,1
336609,2020-02-07T17:37:00.540,15288,18912,1
336611,2020-02-07T17:48:57.167,13487,18912,1
336612,2020-02-07T17:58:15.607,15585,9295,1
336615,2020-02-07T18:03:17.353,9345,6278,1
336919,2020-02-09T06:39:28.130,27063,18731,1
337160,2020-02-11T01:15:18.607,27073,6610,1
337290,2020-02-11T15:11:36.870,27080,27022,1
337299,2020-02-11T15:12:54.290,27022,27080,1
337414,2020-02-12T14:38:01.830,27086,17927,1
337443,2020-02-12T17:18:37.780,27087,21575,1
337530,2020-02-13T06:17:38.587,27093,11924,1
337602,2020-02-13T20:36:30.073,27086,16880,1
338026,2020-02-17T01:08:47.887,27093,11924,3
338027,2020-02-17T01:08:47.887,27093,5865,3
338028,2020-02-17T01:24:03.720,27038,11924,3
338031,2020-02-17T01:30:07.850,27086,17927,3
338032,2020-02-17T01:30:52.810,27073,6610,3
338033,2020-02-17T01:32:18.097,27063,18731,3
338039,2020-02-17T01:35:02.557,9345,6278,3
338052,2020-02-17T06:08:30.620,27021,23550,1
338053,2020-02-17T06:08:30.620,27021,26958,1
338205,2020-02-18T06:29:06.997,27117,25747,1
338282,2020-02-18T14:30:53.127,27119,23580,1
338496,2020-02-20T08:41:24.887,27133,24205,1
338661,2020-02-21T09:25:58.363,27023,24176,3
338662,2020-02-21T09:26:53.877,27117,25747,3
338792,2020-02-22T10:50:51.847,27153,23890,1
338983,2020-02-24T07:38:29.443,27154,23521,1
339016,2020-02-24T16:11:47.613,27166,19988,1
339042,2020-02-24T19:38:10.863,27067,18232,1
339181,2020-02-27T06:45:11.607,27165,2321,1
339205,2020-02-27T14:19:12.107,27153,23890,3
339233,2020-02-27T17:20:35.047,27133,766,3
339234,2020-02-27T17:20:35.047,27133,24205,3
339499,2020-02-28T23:41:17.963,27200,10222,1
339549,2020-02-29T21:32:22.260,27205,26893,1
339645,2020-03-02T08:59:35.793,27194,780,1
339677,2020-03-02T17:42:46.540,27215,23521,1
339764,2020-03-03T03:23:04.717,27226,626,1
339765,2020-03-03T03:23:04.717,27226,26159,1
339863,2020-03-03T18:47:20.787,27235,9428,1
339867,2020-03-03T18:53:49.107,27235,26293,1
339868,2020-03-03T18:54:36.087,27235,26824,1
339872,2020-03-03T20:18:08.063,27236,20847,1
339900,2020-03-04T08:34:08.413,27200,10222,3
339901,2020-03-04T08:36:36.013,27194,780,3
339931,2020-03-04T14:30:48.517,27141,27242,1
340012,2020-03-05T14:10:00.093,27247,19260,1
341055,2020-03-10T10:36:53.700,27260,26961,1
341347,2020-03-13T04:43:30.417,27260,26961,3
341379,2020-03-13T10:12:17.547,27289,27196,1
342613,2020-03-16T07:45:09.463,27310,10468,1
342625,2020-03-16T10:47:50.637,27310,10468,3
342818,2020-03-17T17:36:09.990,27315,5879,1
342821,2020-03-17T18:46:35.590,27315,5879,3
343881,2020-03-25T17:51:14.050,27345,19265,1
343887,2020-03-25T18:17:52.083,27352,6228,1
344042,2020-03-27T08:53:31.617,27361,909,1
344069,2020-03-27T13:32:38.583,27320,1856,1
345366,2020-03-31T07:18:21.627,27379,8083,1
345367,2020-03-31T07:18:21.627,27379,13442,1
345559,2020-04-02T17:03:39.590,27390,11924,1
345699,2020-04-03T20:41:40.430,27400,1783,1
345747,2020-04-04T10:48:54.043,27400,5736,1
345748,2020-04-04T10:48:54.043,27400,5734,1
345750,2020-04-04T11:27:31.583,27399,2715,1
345813,2020-04-05T07:33:15.520,27390,11924,3
345814,2020-04-05T07:33:35.807,27361,909,3
345884,2020-04-05T23:12:49.577,27399,2715,3
345935,2020-04-06T13:29:05.747,27420,20309,1
346161,2020-04-09T07:34:42.547,27320,1856,3
346162,2020-04-09T07:35:09.607,27352,6228,3
346178,2020-04-09T13:51:34.700,27440,6357,1
346193,2020-04-09T15:53:26.473,27440,10196,1
346230,2020-04-10T13:26:31.623,27446,18731,1
346240,2020-04-10T15:08:39.550,27448,16908,1
346297,2020-04-11T03:25:22.873,27455,6610,1
346298,2020-04-11T03:25:22.873,27455,83,1
346464,2020-04-13T13:31:04.003,27480,11031,1
346480,2020-04-13T17:26:41.467,27481,26018,1
346553,2020-04-14T17:24:04.533,27491,16315,1
346652,2020-04-16T05:12:34.200,27503,1765,1
346704,2020-04-16T16:13:05.530,27504,1962,3
346792,2020-04-17T05:34:50.780,27481,26018,3
346926,2020-04-18T04:28:27.263,27345,19265,3
346928,2020-04-18T04:28:48.963,27448,16908,3
346929,2020-04-18T04:30:55.550,27480,11031,3
346930,2020-04-18T04:31:13.643,27440,6357,3
346931,2020-04-18T04:31:13.643,27440,10196,3
346971,2020-04-18T16:42:59.807,27511,1440,1
346972,2020-04-18T17:06:24.550,27538,6376,1
346973,2020-04-18T17:06:24.550,27538,760,1
347006,2020-04-18T21:09:06.783,27538,760,3
347075,2020-04-19T15:32:57.783,27511,1440,3
347086,2020-04-19T17:54:44.837,27535,677,1
347210,2020-04-20T21:20:24.170,27556,854,1
347217,2020-04-20T23:12:25.150,27558,5865,1
347219,2020-04-20T23:34:30.430,27556,854,3
347239,2020-04-21T07:59:53.827,27560,477,1
347450,2020-04-22T17:45:25.103,27573,930,1
347515,2020-04-23T07:50:28.987,27574,23521,1
347625,2020-04-23T17:32:21.393,27589,26373,1
347635,2020-04-23T18:01:42.117,27595,18912,1
347636,2020-04-23T18:18:42.480,27589,26373,3
347678,2020-04-24T07:10:16.420,27604,6228,1
347820,2020-04-25T17:37:51.353,27617,26194,1
347979,2020-04-27T06:36:33.487,27604,6228,3
347980,2020-04-27T06:37:31.563,27573,930,3
347992,2020-04-27T07:49:17.397,27619,9580,1
348000,2020-04-27T10:35:01.867,27621,27379,1
348120,2020-04-28T05:25:42.613,27597,24197,1
348121,2020-04-28T05:25:42.613,27597,23575,1
348122,2020-04-28T05:25:42.613,27597,6359,1
348123,2020-04-28T05:25:42.613,27597,1885,1
348326,2020-04-29T05:11:42.757,27641,27318,1
348351,2020-04-29T12:39:23.587,27652,25798,1
348407,2020-04-29T18:34:01.653,27653,25314,1
348408,2020-04-29T18:36:41.313,27652,26610,1
348480,2020-04-30T12:14:34.390,27619,9580,3
348481,2020-04-30T12:16:14.603,27641,27318,3
348482,2020-04-30T12:33:00.470,27650,12208,1
348483,2020-04-30T12:33:00.470,27650,7417,1
349165,2020-05-05T11:20:07.647,27711,25910,1
349232,2020-05-05T21:41:00.833,27711,25910,3
349258,2020-05-06T09:43:19.953,25910,27711,1
349538,2020-05-08T12:30:33.520,27731,20133,3
350959,2020-05-12T01:39:03.200,27757,27721,1
351021,2020-05-12T08:57:07.397,27755,27754,1
351100,2020-05-12T16:54:42.353,27773,27660,1
351212,2020-05-13T07:14:40.857,27782,16600,1
351281,2020-05-13T15:18:38.277,27784,18810,1
351313,2020-05-13T19:00:19.207,11917,11870,1
352584,2020-05-15T05:44:44.613,27802,24205,1
352585,2020-05-15T05:44:44.613,27802,766,1
353334,2020-05-18T07:59:00.170,27820,5879,1
353593,2020-05-19T00:19:18.680,27831,21211,1
353624,2020-05-19T04:23:14.187,27820,5879,3
353628,2020-05-19T05:17:15.370,27812,26952,1
353903,2020-05-20T02:57:03.783,27838,26835,1
354160,2020-05-21T00:32:10.343,27844,5952,1
354313,2020-05-21T17:03:24.220,27851,5952,1
354492,2020-05-22T03:54:07.973,27851,5952,3
355516,2020-05-25T05:33:08.967,27844,5952,3
356746,2020-05-28T16:30:42.470,27884,16820,1
357179,2020-05-30T11:18:21.950,27912,7165,1
357441,2020-05-31T06:27:14.570,27908,17928,1
357956,2020-06-02T19:36:10.863,27926,27913,1
358116,2020-06-03T07:17:30.150,27932,9451,1
358183,2020-06-03T14:27:24.650,27939,11466,1
358337,2020-06-04T05:22:11.087,27939,16600,1
359164,2020-06-08T05:38:11.167,27959,17163,1
359514,2020-06-10T06:27:55.487,27963,18829,1
360158,2020-06-13T21:15:07.173,27980,11916,1
360159,2020-06-13T21:15:07.173,27980,21884,1
360160,2020-06-13T21:15:07.173,27980,20474,1
360162,2020-06-13T21:18:45.543,27980,7709,1
360418,2020-06-15T14:51:05.737,27976,23634,1
360575,2020-06-16T14:38:15.117,27912,7165,3
360576,2020-06-16T14:41:09.563,27959,17163,3
361455,2020-06-21T19:30:27.043,28040,7529,1
361646,2020-06-23T12:06:28.623,28057,28046,1
361647,2020-06-23T12:08:01.893,28046,28057,1
361701,2020-06-23T15:55:48.687,28059,27859,1
362385,2020-06-28T04:06:26.203,28092,19126,1
362569,2020-06-29T13:28:36.633,28108,12197,1
362570,2020-06-29T13:29:11.727,28092,19126,3
362766,2020-06-30T08:38:52.423,28108,12197,3
362767,2020-06-30T08:39:05.870,28059,27859,3
362768,2020-06-30T08:39:14.803,27976,23634,3
364827,2020-07-08T02:41:54.343,28162,26620,1
364845,2020-07-08T05:51:07.950,28136,18718,1
364850,2020-07-08T07:49:59.173,28156,26115,1
364900,2020-07-08T13:43:22.473,28162,26620,3
364960,2020-07-08T17:36:54.660,28170,1277,1
365358,2020-07-11T10:28:59.493,28179,23250,1
365548,2020-07-12T14:08:51.600,28179,23250,3
365588,2020-07-12T18:43:18.540,28185,2292,1
366135,2020-07-13T14:19:56.157,28187,16110,1
366166,2020-07-13T18:02:42.540,28154,18912,1
366844,2020-07-16T12:14:54.510,19037,1578,3
367863,2020-07-20T07:15:33.817,9507,2328,1
368208,2020-07-21T11:06:52.550,28232,6220,1
368209,2020-07-21T11:06:52.550,28232,16097,1
368210,2020-07-21T11:06:52.550,28232,19755,1
368224,2020-07-21T12:05:12.437,28240,26106,1
368225,2020-07-21T12:06:48.403,28235,1765,1
368267,2020-07-21T16:23:27.520,28240,26106,3
368502,2020-07-22T10:45:09.193,28252,617,1
369732,2020-07-26T10:38:58.350,28277,501,1
369733,2020-07-26T10:38:58.350,28277,796,1
370254,2020-07-27T06:58:02.577,28266,24197,1
370552,2020-07-28T16:12:10.033,28305,12217,1
370983,2020-07-30T06:22:25.573,28308,16505,1
372254,2020-07-31T14:16:38.130,28314,27503,1
372784,2020-08-02T21:26:53.683,28305,12217,3
373063,2020-08-04T10:46:54.737,28330,5952,1
373088,2020-08-04T14:39:17.817,28330,5952,3
373833,2020-08-09T06:48:16.963,28355,6213,1
373834,2020-08-10T17:18:21.150,28343,1817,1
373835,2020-08-10T17:18:21.150,28343,13798,1
373836,2020-08-12T03:55:50.713,28355,6213,3
373837,2020-08-13T19:28:24.443,28374,28094,1
373838,2020-08-13T19:28:24.443,28374,23250,1
373839,2020-08-13T19:28:24.443,28374,3,1
373840,2020-08-14T17:53:01.717,28359,25460,1
373841,2020-08-18T17:21:37.073,28414,28247,1
373842,2020-08-19T04:33:19.287,28420,16871,1
373843,2020-08-19T13:43:08.823,28420,16871,3
373844,2020-08-19T15:38:00.847,28404,21845,1
373846,2020-08-19T21:35:57.863,28428,16516,1
373848,2020-08-20T12:35:45.883,28404,21845,3
373849,2020-08-21T00:18:35.237,28428,12197,1
373850,2020-08-21T00:18:35.237,28428,12197,3
373851,2020-08-21T00:18:35.237,28428,16516,3
373852,2020-08-24T07:18:21.987,28444,5952,1
373853,2020-08-24T13:03:37.340,28446,4371,1
373854,2020-08-25T06:37:41.030,28444,5952,3
373855,2020-08-26T07:39:34.623,28459,16925,3
373856,2020-08-31T08:14:51.260,28494,17045,1
373857,2020-08-31T08:14:51.260,28494,25966,1
373858,2020-08-31T08:14:51.260,28494,26933,1
373859,2020-08-31T08:14:51.260,28494,1751,1
373860,2020-08-31T08:14:51.260,28494,17095,1
373861,2020-08-31T08:14:51.260,28494,2715,1
373862,2020-09-01T05:40:13.350,28502,26652,1
373863,2020-09-02T05:44:02.300,28505,7577,3
373864,2020-09-02T12:39:42.077,28446,4371,3
373865,2020-09-03T08:58:51.340,28523,2529,1
373866,2020-09-03T09:49:23.013,28523,2529,3
377709,2020-09-04T05:49:19.467,28509,650,1
377789,2020-09-05T00:21:57.660,28528,15608,1
378984,2020-09-07T05:46:09.240,28525,5667,1
379159,2020-09-08T11:16:31.277,28540,26216,1
379160,2020-09-08T11:16:31.277,28540,27128,1
379237,2020-09-08T23:57:09.623,9507,2328,3
379444,2020-09-10T08:48:11.523,28557,18829,1
379445,2020-09-10T08:48:11.523,28557,24282,1
379514,2020-09-10T13:09:08.783,28560,17241,1
381244,2020-09-13T14:29:57.287,28589,26531,1
381263,2020-09-13T15:06:44.747,28589,26531,3
381572,2020-09-14T13:08:16.003,28596,1488,1
381573,2020-09-14T13:26:03.760,28593,21976,1
381610,2020-09-14T15:50:12.410,28600,17105,1
381611,2020-09-14T15:50:49.317,28600,25901,1
381624,2020-09-14T16:54:08.187,28593,28280,1
381944,2020-09-15T22:40:14.197,28596,1488,3
382193,2020-09-16T18:14:04.510,28615,9544,1
382291,2020-09-17T00:27:28.440,28560,17241,3
382352,2020-09-17T05:50:59.593,28631,28622,1
382711,2020-09-18T16:33:56.687,28648,11064,1
383783,2020-09-21T18:08:34.983,28657,13577,1
383832,2020-09-21T20:13:17.627,28668,21976,1
383949,2020-09-22T05:41:06.427,28662,1751,1
383950,2020-09-22T05:41:06.427,28662,16925,1
384128,2020-09-22T18:30:13.750,28675,28567,1
384129,2020-09-22T18:30:13.750,28675,21575,1
384130,2020-09-22T18:30:25.193,28671,23521,1
384131,2020-09-22T18:30:25.193,28671,27817,1
384135,2020-09-22T18:32:21.643,28675,83,1
384276,2020-09-23T05:51:20.743,28683,83,3
384519,2020-09-24T07:39:51.470,28686,266,1
384537,2020-09-24T11:03:24.497,28686,266,3
384538,2020-09-24T11:03:24.497,28686,83,3
385097,2020-09-25T05:28:12.247,28690,7624,1
385098,2020-09-25T05:28:12.247,28690,24197,1
385099,2020-09-25T05:28:12.247,28690,17896,1
385141,2020-09-25T11:57:53.473,28690,10773,1
385142,2020-09-25T11:57:53.473,28690,23575,1
385162,2020-09-25T13:30:43.603,28697,28106,1
385299,2020-09-26T01:59:17.070,28704,28567,1
385322,2020-09-26T04:46:59.450,28703,23297,1
385343,2020-09-26T08:04:52.907,28703,23297,3
385344,2020-09-26T08:04:52.907,28703,23762,3
385978,2020-09-28T17:57:58.373,28717,9537,1
385986,2020-09-28T18:09:46.353,28716,16460,1
386181,2020-09-29T05:44:52.267,28717,9537,3
386182,2020-09-29T05:50:38.680,28720,5593,1
386344,2020-09-29T19:21:58.667,28736,21235,1
386768,2020-10-01T05:42:06.023,28732,7736,1
386914,2020-10-01T19:23:51.203,28732,7736,3
387072,2020-10-02T12:38:40.857,28761,4371,1
387073,2020-10-02T12:38:40.857,28761,83,1
387074,2020-10-02T12:38:40.857,28761,5742,1
387170,2020-10-02T21:51:15.063,28736,21235,3
387388,2020-10-04T01:36:09.453,28773,28761,1
387546,2020-10-04T18:19:35.627,28781,19259,1
387694,2020-10-05T06:31:29.923,28787,23521,1
387777,2020-10-05T15:17:35.837,27726,23297,1
388008,2020-10-06T20:20:19.083,28803,28798,1
388212,2020-10-08T17:50:38.793,28816,17305,1
388311,2020-10-10T20:28:38.177,28835,25314,1
388312,2020-10-10T20:39:33.153,28834,28803,1
388335,2020-10-11T17:05:37.817,28842,28648,1
388379,2020-10-12T19:45:55.540,28851,11916,1
388434,2020-10-14T09:51:33.343,28867,27196,1
388448,2020-10-14T15:55:07.693,28868,27196,1
388464,2020-10-15T05:13:44.187,17790,27373,1
388465,2020-10-15T05:15:21.753,17790,2677,1
388466,2020-10-15T05:15:21.753,17790,1422,1
388470,2020-10-15T19:58:39.880,13868,28615,1
388492,2020-10-16T05:24:31.323,28886,18131,1
388499,2020-10-16T15:49:05.727,28843,1862,1
388533,2020-10-18T17:26:46.197,27235,28105,1
388589,2020-10-20T15:12:53.690,28903,5593,1
388690,2020-10-25T22:26:15.350,28922,6319,1
388702,2020-10-26T06:44:34.827,28921,1212,3
388769,2020-10-27T18:40:14.630,18360,519,3
388838,2020-10-28T16:34:27.690,28954,21575,1
388839,2020-10-28T16:34:27.690,28954,27738,1
388918,2020-10-30T06:31:37.460,28962,21473,1
388919,2020-10-30T09:51:41.047,28954,21575,3
388920,2020-10-30T09:51:41.047,28954,27738,3
389004,2020-11-01T06:47:52.310,28985,6357,3
392636,2020-11-03T12:33:47.903,28992,28761,1
393847,2020-11-05T06:40:09.847,29005,28993,1
394075,2020-11-06T09:06:38.617,29011,10787,1
394587,2020-11-09T11:10:00.133,29021,23700,1
394628,2020-11-09T14:20:17.983,29021,23700,3
394629,2020-11-09T14:20:17.983,29021,5865,3
394630,2020-11-09T14:20:17.983,29021,11924,3
394714,2020-11-11T13:28:14.803,29032,519,1
394770,2020-11-13T13:06:31.213,29053,5952,1
394771,2020-11-13T14:42:00.270,29053,5952,3
394839,2020-11-15T18:21:05.933,29064,26532,3
394863,2020-11-16T00:45:40.277,29067,1718,1
394875,2020-11-16T05:54:47.407,29067,1718,3
394941,2020-11-18T00:52:16.397,29078,29077,1
394967,2020-11-18T08:48:52.187,29083,21436,1
394968,2020-11-18T08:51:17.960,29083,3127,1
394969,2020-11-18T10:08:21.110,29083,3127,3
395000,2020-11-18T20:26:47.603,29087,10196,1
395001,2020-11-18T20:35:14.583,29071,8053,1
395003,2020-11-18T20:47:20.700,29087,10196,3
395004,2020-11-18T20:47:20.700,29087,6357,3
395012,2020-11-18T23:45:13.457,29084,28809,1
395027,2020-11-19T05:54:54.763,29088,27893,1
395067,2020-11-20T06:33:57.313,29096,1751,1
395068,2020-11-20T06:33:57.313,29096,16925,1
395137,2020-11-21T13:20:33.457,29108,3127,1
395229,2020-11-23T09:16:42.277,29119,28829,1
395260,2020-11-24T11:28:12.800,29128,27624,1
395269,2020-11-24T12:37:06.803,29133,5923,1
395270,2020-11-24T12:49:27.560,29133,5923,3
395287,2020-11-24T15:33:12.877,29138,219,1
395297,2020-11-24T15:37:26.153,29138,219,3
395298,2020-11-24T16:49:09.297,29139,11135,1
395307,2020-11-24T20:26:25.190,29139,11135,3
395338,2020-11-25T09:23:57.260,29119,10609,1
395339,2020-11-25T09:23:57.260,29119,10441,1
395347,2020-11-25T10:58:39.943,29144,2979,1
395348,2020-11-25T17:36:50.130,29119,10441,3
395367,2020-11-25T20:26:00.423,29147,28514,1
395390,2020-11-26T07:11:03.740,29149,7788,1
395456,2020-11-30T07:47:13.547,29161,24037,1
395527,2020-12-02T05:58:26.570,29170,1226,3
395540,2020-12-02T10:56:30.693,29152,16027,1
395653,2020-12-06T14:43:15.767,6204,27690,1
395720,2020-12-07T06:59:40.417,29214,1062,3
395753,2020-12-07T17:06:57.767,29216,7062,1
395755,2020-12-07T17:33:23.320,29216,7062,3
395770,2020-12-07T22:52:28.810,29217,20622,1
395777,2020-12-08T14:44:21.377,29217,20622,3
395816,2020-12-09T16:48:53.713,29225,28574,1
395817,2020-12-09T17:13:27.637,29225,28574,3
395870,2020-12-11T05:21:30.613,29234,27152,1
395875,2020-12-11T08:44:27.117,29234,27152,3
395876,2020-12-11T08:44:27.117,29234,5947,3
395877,2020-12-11T08:44:27.117,29234,272,3
396059,2020-12-14T17:11:51.537,29274,1488,1
396060,2020-12-14T20:07:56.190,29274,1488,3
396127,2020-12-16T21:21:58.090,29285,28010,1
396133,2020-12-17T07:27:47.370,29255,9443,1
396158,2020-12-17T15:35:34.810,29285,28010,3
396251,2020-12-19T19:37:52.860,28010,18131,1
396252,2020-12-19T19:37:52.860,28010,28886,1
396280,2020-12-20T10:20:04.427,29306,10787,1
396321,2020-12-21T10:25:14.743,29316,5952,1
396322,2020-12-21T11:43:55.243,29316,5952,3
396323,2020-12-21T15:00:36.640,29302,5616,1
396335,2020-12-21T15:31:01.507,10828,23814,1
396387,2020-12-22T21:30:24.070,9348,29229,1
396488,2020-12-25T01:18:53.433,29338,726,1
396559,2020-12-28T15:59:57.350,29359,23580,1
396560,2020-12-28T15:59:57.350,29359,10897,1
396599,2020-12-29T07:47:51.877,29368,5952,1
396600,2020-12-29T07:47:51.877,29368,5952,3
396672,2020-12-30T13:00:45.850,29374,20230,3
396673,2020-12-30T13:00:45.850,29374,28622,3
396695,2020-12-30T15:37:55.410,29382,5954,1
396696,2020-12-30T15:45:56.360,29361,9607,1
396697,2020-12-30T15:45:56.360,29361,13774,1
396710,2020-12-30T23:28:24.820,29384,1484,1
396711,2020-12-31T14:27:53.753,29382,5954,3
396754,2021-01-02T14:00:20.090,29404,6228,1
396755,2021-01-02T14:01:23.720,29403,5952,1
396756,2021-01-02T14:05:54.403,29403,5952,3
396757,2021-01-02T14:27:41.337,29404,6228,3
397023,2021-01-11T20:28:20.833,29503,23521,1
397192,2021-01-14T18:28:34.070,29540,473,1
397213,2021-01-14T19:58:00.187,29541,83,1
397214,2021-01-14T20:00:36.300,29541,83,3
397218,2021-01-14T21:09:39.057,29540,473,3
397234,2021-01-15T02:08:07.373,29542,28416,1
397235,2021-01-15T09:16:18.103,29546,16315,1
397236,2021-01-15T09:16:18.103,29546,219,1
397237,2021-01-15T09:16:18.103,29546,27491,1
397250,2021-01-15T14:52:04.313,29551,3183,1
397342,2021-01-19T06:52:43.887,29576,23521,1
397461,2021-01-22T20:52:31.640,29601,28855,1
397537,2021-01-25T08:24:48.187,29617,9372,1
397538,2021-01-25T08:26:38.530,29617,6736,1
397539,2021-01-25T15:07:10.650,12285,1934,1
397541,2021-01-25T19:10:37.897,29546,27491,3
397542,2021-01-25T19:10:37.897,29546,219,3
397610,2021-01-26T07:10:47.417,29630,23521,1
397611,2021-01-26T07:42:24.873,29628,215,1
397736,2021-01-28T06:57:21.357,29660,18298,1
397769,2021-01-28T21:38:02.227,29664,29033,1
397771,2021-01-29T01:01:25.493,29664,28567,1
397779,2021-01-29T05:53:42.313,29664,29033,3
397780,2021-01-29T05:53:42.313,29664,15736,3
397781,2021-01-29T05:53:42.313,29664,28567,3
397851,2021-02-01T20:35:53.667,29675,1009,1
397882,2021-02-02T14:25:41.973,29678,16783,1
397949,2021-02-03T23:58:32.310,29675,1009,3
397974,2021-02-04T06:53:32.267,29678,16783,3
397985,2021-02-04T19:03:43.287,20846,26486,1
405460,2021-02-04T20:59:12.620,29701,6357,3
405461,2021-02-04T20:59:12.620,29701,10196,3
417012,2021-02-05T08:00:32.437,29710,9323,1
417045,2021-02-06T05:42:05.577,29719,22117,1
417056,2021-02-06T08:31:31.277,29717,25974,1
417067,2021-02-06T09:46:33.423,29719,28805,1
417069,2021-02-06T10:01:38.297,29720,26148,3
417070,2021-02-06T10:01:38.297,29720,17532,3
417071,2021-02-06T10:01:38.297,29720,3040,3
417072,2021-02-06T10:03:43.077,29710,9323,3
417101,2021-02-06T20:27:51.583,29724,27893,1
417115,2021-02-07T18:00:53.687,29727,23521,1
417189,2021-02-09T06:14:22.863,29737,251,3
417200,2021-02-09T06:38:05.850,29740,29278,1
417211,2021-02-09T12:54:03.333,29717,1861,1
417216,2021-02-09T14:51:35.173,29739,20795,1
417217,2021-02-09T14:53:55.553,29739,2770,1
417272,2021-02-11T17:01:13.963,29736,7640,1
417315,2021-02-12T02:12:52.837,29736,7640,3
417328,2021-02-12T06:43:22.750,29760,29727,1
417433,2021-02-12T19:40:18.050,29770,23521,1
417490,2021-02-13T19:40:55.040,29774,1003,1
417499,2021-02-13T20:59:39.403,29774,1003,3
417515,2021-02-14T06:40:26.077,29781,933,1
417516,2021-02-14T06:40:26.077,29781,9978,1
417527,2021-02-14T07:00:57.783,29781,29175,1
417540,2021-02-14T17:30:39.900,29783,18468,1
417541,2021-02-14T17:30:39.900,29783,17390,1
417542,2021-02-14T17:30:39.900,29783,26075,1
417604,2021-02-16T15:09:27.763,29793,24052,1
417635,2021-02-17T20:37:41.067,29793,24052,3
417636,2021-02-17T20:53:42.213,29798,6357,1
417643,2021-02-17T22:36:10.950,29798,6357,3
417644,2021-02-17T22:36:10.950,29798,10196,3
417645,2021-02-17T22:36:10.950,29798,9537,3
417659,2021-02-18T11:21:39.093,29800,5627,1
417674,2021-02-18T20:19:07.540,29800,5627,3
417713,2021-02-19T06:18:19.197,29803,29781,1
417714,2021-02-19T06:18:19.197,29803,29175,1
417795,2021-02-21T16:06:19.907,29816,5952,1
417796,2021-02-21T16:06:19.907,29816,5952,3
417832,2021-02-22T14:46:32.433,29818,23521,1
417870,2021-02-22T21:29:42.263,29824,4362,1
417878,2021-02-23T10:41:41.943,29825,1222,1
417879,2021-02-23T10:47:49.680,29825,23521,1
418026,2021-02-26T07:00:08.470,29842,18298,1
418037,2021-02-26T12:52:27.987,29825,24118,1
418038,2021-02-26T12:52:27.987,29825,29576,1
418051,2021-02-26T18:04:49.747,29848,2179,1
418052,2021-02-26T20:58:06.693,29848,2179,3
418068,2021-02-27T21:50:59.050,20260,5923,3
