Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastActivityDate,Title,AnswerCount,CommentCount,FavoriteCount,ContentLicense,LastEditorUserId,LastEditDate,ParentId,ClosedDate,CommunityOwnedDate
2936,1,,2016-07-10T08:31:48.107,12,69100,,2019-07-08T08:10:20.840,What volume of beans yields a tablespoon of ground coffee?,7,0,2,CC BY-SA 3.0,5098,2017-12-12T22:44:42.583,,,
2937,2,,2016-07-10T13:32:27.143,2,,1848,2016-07-10T13:32:27.143,,,0,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,2936,,
2938,2,,2016-07-10T17:13:20.240,2,,2572,2016-07-10T17:13:20.240,,,0,,CC BY-SA 3.0,,,2936,,
2939,2,,2016-07-10T17:27:01.217,1,,2572,2016-07-10T17:27:01.217,,,0,,CC BY-SA 3.0,,,2788,,
2940,2,,2016-07-10T18:11:51.460,4,,2844,2016-07-10T18:11:51.460,,,0,,CC BY-SA 3.0,,,2888,,
2941,2,,2016-07-11T08:52:45.860,11,,1702,2016-11-16T09:22:33.470,,,5,,CC BY-SA 3.0,1702,2016-11-16T09:22:33.470,2936,,
2942,2,,2016-07-11T12:11:29.227,3,,1702,2016-07-11T12:11:29.227,,,0,,CC BY-SA 3.0,,,2796,,
2943,2,,2016-07-12T09:18:26.970,5,,2847,2016-07-12T11:22:21.930,,,0,,CC BY-SA 3.0,2847,2016-07-12T11:22:21.930,2932,,
2944,2,,2016-07-13T15:38:35.303,2,,443,2016-07-13T15:38:35.303,,,3,,CC BY-SA 3.0,,,2888,,
2945,1,,2016-07-14T01:37:54.593,5,971,2855,2016-08-01T01:50:56.633,Roasting suggestion for Behmor 1600+ for Rwandan beans,1,2,,CC BY-SA 3.0,2855,2016-08-01T01:50:56.633,,,
2946,2,,2016-07-14T13:09:16.997,2,,141,2016-07-14T13:09:16.997,,,0,,CC BY-SA 3.0,,,2932,,
2947,1,2949,2016-07-14T19:34:49.837,7,9623,2862,2019-09-24T18:52:41.877,What grind to use for a Phin (Vietnamese Coffee Maker)?,1,0,,CC BY-SA 3.0,2862,2016-07-14T23:24:07.407,,,
2949,2,,2016-07-15T17:43:35.990,5,,225,2016-07-15T17:43:35.990,,,0,,CC BY-SA 3.0,,,2947,,
2950,2,,2016-07-15T19:39:10.407,0,,2867,2016-07-15T19:39:10.407,,,1,,CC BY-SA 3.0,,,1932,,
2951,2,,2016-07-17T01:45:50.950,1,,2828,2016-07-18T13:13:18.460,,,4,,CC BY-SA 3.0,262,2016-07-18T13:13:18.460,2945,,
2952,1,2970,2016-07-18T11:35:12.510,7,666,2855,2016-07-25T23:21:30.800,What do these large bubbles in my French press indicate?,1,8,,CC BY-SA 3.0,2855,2016-07-18T12:16:35.080,,,
2953,2,,2016-07-18T15:03:08.313,1,,2832,2016-07-18T15:03:08.313,,,0,,CC BY-SA 3.0,,,2932,,
2954,2,,2016-07-18T19:21:35.157,2,,2874,2018-04-12T00:48:00.307,,,2,,CC BY-SA 3.0,2874,2018-04-12T00:48:00.307,2856,,
2955,1,,2016-07-20T18:45:22.093,10,2741,2896,2018-05-26T18:07:22.587,Warm Brew Coffee?,7,4,,CC BY-SA 3.0,2230,2016-07-22T10:06:34.310,,,
2956,2,,2016-07-20T19:46:36.863,7,,1031,2016-07-20T19:46:36.863,,,2,,CC BY-SA 3.0,,,2955,,
2957,1,,2016-07-21T12:45:34.563,2,446,2899,2017-01-11T15:12:05.883,Problems with Rancilio Silvia: How could I prevent getting too much or too sour espresso?,2,0,,CC BY-SA 3.0,1848,2017-01-11T15:09:51.673,,,
2958,2,,2016-07-21T15:35:52.563,2,,1348,2017-01-11T15:12:05.883,,,0,,CC BY-SA 3.0,1848,2017-01-11T15:12:05.883,2957,,
2959,1,3186,2016-07-21T17:35:09.723,4,3821,96,2016-11-01T14:12:32.027,"What are the standard espresso parameters (dose, mass/volume, time, etc.)?",2,0,1,CC BY-SA 3.0,1848,2016-07-21T20:19:47.533,,,
2960,2,,2016-07-21T20:44:59.210,2,,1848,2016-07-21T20:44:59.210,,,0,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,2959,,
2961,1,,2016-07-21T22:49:11.487,2,189,2900,2016-08-11T23:48:32.347,How do you fit a double espresso into a demitasse?,2,1,,CC BY-SA 3.0,,,,,
2962,2,,2016-07-22T05:49:27.780,1,,2572,2016-07-22T05:49:27.780,,,0,,CC BY-SA 3.0,,,2955,,
2963,2,,2016-07-22T09:00:05.920,1,,1848,2016-07-22T09:00:05.920,,,0,,CC BY-SA 3.0,,,2961,,
2964,1,2966,2016-07-23T03:16:03.497,6,178,2875,2016-07-23T23:17:33.067,Extending the Japanese Brewing Method to Espresso,1,1,,CC BY-SA 3.0,,,,,
2965,2,,2016-07-23T23:08:05.503,2,,2908,2016-10-25T17:28:49.090,,,0,,CC BY-SA 3.0,2908,2016-10-25T17:28:49.090,2936,,
2966,2,,2016-07-23T23:17:33.067,4,,2828,2016-07-23T23:17:33.067,,,0,,CC BY-SA 3.0,,,2964,,
2967,1,2968,2016-07-23T23:27:27.417,2,1048,49,2016-07-28T10:29:30.173,Oxiclean for cleaning drip machines?,1,0,,CC BY-SA 3.0,,,,,
2968,2,,2016-07-23T23:42:20.127,3,,2828,2016-07-23T23:42:20.127,,,0,,CC BY-SA 3.0,,,2967,,
2969,2,,2016-07-25T23:16:29.300,1,,2913,2016-07-25T23:16:29.300,,,1,,CC BY-SA 3.0,,,2936,,
2970,2,,2016-07-25T23:21:30.800,3,,2913,2016-07-25T23:21:30.800,,,1,,CC BY-SA 3.0,,,2952,,
2971,2,,2016-07-25T23:41:27.957,4,,2913,2016-07-25T23:41:27.957,,,0,,CC BY-SA 3.0,,,255,,
2972,1,,2016-07-27T17:28:52.327,9,9584,2923,2020-02-27T09:55:54.463,My moka pot brew exploded. What did I do wrong?,2,2,,CC BY-SA 3.0,2923,2016-07-27T17:39:52.097,,,
2973,2,,2016-07-28T00:03:14.100,11,,271,2016-07-28T00:03:14.100,,,2,,CC BY-SA 3.0,,,2972,,
2976,1,2977,2016-07-31T21:07:12.467,9,1973,2935,2020-05-07T10:27:44.510,Coffee and milk for the lactose intolerant,4,1,,CC BY-SA 3.0,76,2016-08-01T14:26:30.430,,,
2977,2,,2016-07-31T21:30:46.717,9,,1848,2016-07-31T21:30:46.717,,,1,,CC BY-SA 3.0,,,2976,,
2978,2,,2016-07-31T22:54:33.603,5,,2010,2016-07-31T22:54:33.603,,,1,,CC BY-SA 3.0,,,122,,
2979,2,,2016-08-02T12:59:15.087,4,,2761,2016-08-02T12:59:15.087,,,0,,CC BY-SA 3.0,,,2821,,
2980,2,,2016-08-02T13:29:34.617,3,,2944,2016-08-03T06:33:29.280,,,0,,CC BY-SA 3.0,1848,2016-08-03T06:33:29.280,425,,
2981,2,,2016-08-02T16:06:02.580,1,,2947,2016-08-02T16:06:02.580,,,0,,CC BY-SA 3.0,,,2955,,
2982,2,,2016-08-03T22:27:48.463,1,,2908,2016-08-03T22:27:48.463,,,0,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,425,,
2983,2,,2016-08-03T22:35:38.040,5,,2908,2020-02-19T07:48:43.370,,,1,,CC BY-SA 4.0,2908,2020-02-19T07:48:43.370,2976,,
2984,1,,2016-08-04T06:41:10.070,4,696,2959,2016-08-15T23:09:26.327,How does coconut milk change the taste of coffee?,1,0,,CC BY-SA 3.0,2959,2016-08-15T23:09:26.327,,,
2985,2,,2016-08-04T20:44:45.793,4,,2851,2016-08-04T20:44:45.793,,,2,,CC BY-SA 3.0,,,2821,,
2986,1,2989,2016-08-05T14:08:25.450,8,2307,2965,2020-06-15T21:39:56.753,Why am I not addicted to coffee?,3,2,,CC BY-SA 4.0,2965,2019-12-02T05:52:00.553,,,
2987,2,,2016-08-05T15:39:34.983,4,,1702,2016-08-05T15:39:34.983,,,0,,CC BY-SA 3.0,,,2986,,
2988,2,,2016-08-05T19:05:52.600,1,,825,2016-08-05T19:05:52.600,,,0,,CC BY-SA 3.0,,,2984,,
2989,2,,2016-08-06T02:52:01.633,10,,2828,2019-12-20T22:35:39.153,,,0,,CC BY-SA 4.0,-1,2019-12-20T22:35:39.153,2986,,
2990,1,,2016-08-06T16:30:26.717,8,4545,56,2016-09-09T02:42:56.407,What sort of sugar to add to coffee?,3,2,,CC BY-SA 3.0,1848,2016-08-06T18:27:31.897,,,
2992,2,,2016-08-08T00:01:01.660,3,,2828,2016-08-08T00:01:01.660,,,0,,CC BY-SA 3.0,,,2990,,
2993,2,,2016-08-08T17:54:26.200,1,,2976,2016-08-08T17:54:26.200,,,1,,CC BY-SA 3.0,,,2932,,
2995,1,3004,2016-08-09T07:21:54.227,8,2653,2985,2016-08-11T02:01:57.347,How are caffeine pills made?,1,0,1,CC BY-SA 3.0,1848,2016-08-09T09:22:11.687,,,
2996,1,,2016-08-09T11:51:11.050,4,9471,2987,2019-09-04T11:35:01.353,Lavazza A Modo Mio espresso drips out very slowly,1,2,,CC BY-SA 3.0,25,2016-08-15T22:34:12.560,,,
2997,1,3159,2016-08-09T17:18:33.203,6,1110,2977,2016-11-09T13:22:49.550,How to make coffee candy to eat later?,3,3,,CC BY-SA 3.0,,,,,
2998,2,,2016-08-10T01:33:13.097,3,,819,2016-08-10T01:33:13.097,,,1,,CC BY-SA 3.0,,,2996,,
2999,1,,2016-08-10T11:45:05.410,6,316,2993,2016-08-11T12:27:47.633,Is it common to put honey in coffee?,2,0,,CC BY-SA 3.0,25,2016-08-11T12:27:47.633,,,
3000,2,,2016-08-10T15:10:59.643,1,,1848,2016-08-10T15:10:59.643,,,0,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,2999,,
3001,2,,2016-08-10T17:58:40.647,2,,2996,2016-08-10T17:58:40.647,,,0,,CC BY-SA 3.0,,,93,,
3002,2,,2016-08-10T18:11:23.270,3,,2997,2016-08-10T18:11:23.270,,,4,,CC BY-SA 3.0,,,2997,,
3003,2,,2016-08-10T23:02:04.863,2,,98,2016-08-10T23:02:04.863,,,1,,CC BY-SA 3.0,,,2999,,
3004,2,,2016-08-11T02:01:57.347,7,,1031,2016-08-11T02:01:57.347,,,1,,CC BY-SA 3.0,,,2995,,
3005,2,,2016-08-11T07:00:20.800,8,,2999,2016-08-18T21:05:18.887,,,0,,CC BY-SA 3.0,-1,2020-06-18T08:36:22.093,113,,
3006,2,,2016-08-11T19:36:42.090,0,,3004,2016-08-11T19:36:42.090,,,0,,CC BY-SA 3.0,,,2798,,
3007,2,,2016-08-11T19:43:38.387,1,,3004,2016-08-11T19:43:38.387,,,0,,CC BY-SA 3.0,,,2932,,
3008,2,,2016-08-11T23:48:32.347,2,,2900,2016-08-11T23:48:32.347,,,0,,CC BY-SA 3.0,,,2961,,
3009,2,,2016-08-12T17:01:05.043,1,,3004,2016-08-12T17:01:05.043,,,0,,CC BY-SA 3.0,,,2198,,
3010,2,,2016-08-12T17:04:32.357,2,,3004,2016-08-12T17:04:32.357,,,0,,CC BY-SA 3.0,,,2142,,
3011,2,,2016-08-13T23:57:11.617,2,,2828,2016-08-13T23:57:11.617,,,0,,CC BY-SA 3.0,,,2198,,
3012,2,,2016-08-15T21:37:54.843,2,,3012,2016-08-15T21:37:54.843,,,3,,CC BY-SA 3.0,,,2788,,
3013,1,,2016-08-16T18:00:06.787,7,252,76,2016-11-23T03:44:29.093,"Roast Profile vs Rest Time, any connection?",1,2,,CC BY-SA 3.0,,,,,
3016,1,,2016-08-17T10:50:38.620,0,234,3021,2016-08-25T16:46:59.230,How Can I Program A Robot to make coffee For me when I wake up?,2,5,,CC BY-SA 3.0,1848,2016-08-17T12:02:22.133,,,
3017,2,,2016-08-17T12:23:28.197,3,,1502,2016-08-17T12:23:28.197,,,0,,CC BY-SA 3.0,,,3016,,
3018,2,,2016-08-17T14:08:11.037,4,,3022,2016-08-22T15:53:03.473,,,0,,CC BY-SA 3.0,262,2016-08-22T15:53:03.473,2955,,
3019,2,,2016-08-17T18:33:49.727,1,,3004,2016-08-17T18:33:49.727,,,0,,CC BY-SA 3.0,,,2369,,
3020,1,,2016-08-18T13:15:04.263,11,823,3027,2020-10-16T17:53:33.017,Why does instant coffee have a poor reputation?,6,3,1,CC BY-SA 4.0,3394,2020-10-16T17:53:33.017,,,
3021,2,,2016-08-18T15:20:31.417,9,,141,2016-08-18T15:20:31.417,,,1,,CC BY-SA 3.0,,,3020,,
3024,2,,2016-08-20T15:25:53.727,8,,2807,2016-08-20T15:25:53.727,,,1,,CC BY-SA 3.0,,,3020,,
3025,2,,2016-08-21T01:12:12.910,1,,3040,2016-08-21T01:12:12.910,,,1,,CC BY-SA 3.0,,,1765,,
3026,1,3063,2016-08-21T13:31:55.863,5,313,3041,2016-11-02T08:18:04.710,Good quality espresso / cappuccino maker that doesn't leak or break within 18 months of use,2,2,1,CC BY-SA 3.0,2851,2016-11-02T08:18:04.710,,,
3027,2,,2016-08-21T18:06:24.927,0,,3043,2016-10-13T14:47:00.107,,,1,,CC BY-SA 3.0,2751,2016-10-13T14:47:00.107,2955,,
3028,1,,2016-08-22T15:12:22.417,7,16767,3023,2018-01-26T16:06:17.110,Why does French press not give enough 'Caffeine Effect'?,6,0,2,CC BY-SA 3.0,1848,2016-08-23T11:03:31.157,,,
3029,2,,2016-08-23T10:53:19.710,5,,141,2018-01-26T16:06:17.110,,,0,,CC BY-SA 3.0,141,2018-01-26T16:06:17.110,3028,,
3030,2,,2016-08-23T11:07:05.070,3,,1848,2016-08-23T11:07:05.070,,,0,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,3028,,
3031,2,,2016-08-24T07:06:16.153,2,,3055,2016-08-24T07:06:16.153,,,0,,CC BY-SA 3.0,,,3020,,
3032,2,,2016-08-25T01:20:09.147,1,,739,2016-08-25T01:20:09.147,,,0,,CC BY-SA 3.0,,,3013,,
3034,2,,2016-08-25T16:03:42.200,3,,2745,2016-08-25T16:03:42.200,,,0,,CC BY-SA 3.0,,,3028,,
3035,2,,2016-08-25T16:16:03.847,3,,2745,2016-08-25T16:16:03.847,,,0,,CC BY-SA 3.0,,,3026,,
3036,2,,2016-08-25T16:36:47.587,4,,2745,2016-08-25T16:36:47.587,,,0,,CC BY-SA 3.0,,,2990,,
3037,2,,2016-08-25T16:46:59.230,1,,2745,2016-08-25T16:46:59.230,,,0,,CC BY-SA 3.0,,,3016,,
3038,2,,2016-08-25T17:11:48.123,4,,2940,2016-09-19T14:15:00.077,,,0,,CC BY-SA 3.0,3027,2016-09-19T14:15:00.077,3020,,
3039,2,,2016-08-25T18:24:54.880,6,,76,2016-08-25T18:24:54.880,,,1,,CC BY-SA 3.0,,,3020,,
3040,2,,2016-08-25T20:53:29.397,3,,3038,2016-08-25T20:53:29.397,,,1,,CC BY-SA 3.0,,,3028,,
3041,1,,2016-08-26T23:01:08.487,5,129,1848,2016-08-29T17:27:34.803,What is this brewing equipment and how it is used?,1,4,,CC BY-SA 3.0,1848,2016-08-28T20:35:35.053,,,
3042,1,,2016-08-28T18:36:25.437,1,2756,3076,2016-08-31T16:49:47.590,Does coffee consumption cause continuous chest pain?,3,1,,CC BY-SA 3.0,1848,2016-08-28T19:44:13.487,,2016-09-15T09:48:51.593,
3043,2,,2016-08-28T19:09:34.703,0,,3077,2016-08-28T19:54:16.160,,,0,,CC BY-SA 3.0,1848,2016-08-28T19:54:16.160,2955,,
3044,2,,2016-08-28T20:49:25.497,9,,1848,2016-08-28T20:49:25.497,,,0,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,3042,,
3045,1,3046,2016-08-29T08:07:23.540,5,1082,3079,2016-08-29T08:48:28.710,Is this kettle (Moka pot) intended for re-brewing coffee?,1,0,,CC BY-SA 3.0,1848,2016-08-29T08:41:30.967,,,
3046,2,,2016-08-29T08:48:28.710,4,,1848,2016-08-29T08:48:28.710,,,0,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,3045,,
3047,2,,2016-08-29T17:27:34.803,1,,3083,2016-08-29T17:27:34.803,,,0,,CC BY-SA 3.0,,,3041,,
3048,2,,2016-08-29T17:34:46.847,1,,3083,2016-08-29T17:34:46.847,,,0,,CC BY-SA 3.0,,,3042,,
3049,2,,2016-08-30T02:42:18.250,8,,2827,2016-08-30T02:42:18.250,,,2,,CC BY-SA 3.0,,,1686,,
3050,2,,2016-08-30T13:11:09.787,1,,3087,2016-08-31T16:49:47.590,,,0,,CC BY-SA 3.0,2751,2016-08-31T16:49:47.590,3042,,
3052,2,,2016-08-30T21:59:50.143,1,,1848,2016-08-30T21:59:50.143,,,0,,CC BY-SA 3.0,,,2903,,
3054,2,,2016-08-31T08:36:26.660,2,,1848,2016-08-31T08:36:26.660,,,0,,CC BY-SA 3.0,,,2363,,
3055,1,,2016-08-31T21:34:38.360,3,247,3097,2016-09-01T08:42:18.263,Convenient espresso shot container?,1,1,,CC BY-SA 3.0,,,,,
3056,2,,2016-09-01T08:42:18.263,3,,1848,2016-09-01T08:42:18.263,,,2,,CC BY-SA 3.0,,,3055,,
3057,1,,2016-09-01T11:21:59.537,0,709,3100,2017-06-11T19:50:00.427,Is Georgia Coffee Sweet?,2,0,,CC BY-SA 3.0,,,,,
3058,1,3065,2016-09-02T04:29:16.393,2,181,3091,2016-09-07T01:13:54.113,Vessels for frothing and pouring the milk,1,3,,CC BY-SA 3.0,,,,,
3059,2,,2016-09-02T15:19:29.453,2,,3107,2016-09-02T15:19:29.453,,,0,,CC BY-SA 3.0,,,2898,,
3060,1,,2016-09-04T01:46:27.060,6,1305,3112,2016-10-04T23:43:57.247,How to judge time between cracks when roasting,2,2,,CC BY-SA 3.0,,,,,
3061,2,,2016-09-04T03:02:34.303,5,,2828,2016-09-06T09:45:14.527,,,3,,CC BY-SA 3.0,2751,2016-09-06T09:45:14.527,3060,,
3062,2,,2016-09-05T03:38:16.867,4,,3118,2016-09-05T03:38:16.867,,,0,,CC BY-SA 3.0,-1,2020-06-18T08:36:22.093,2898,,
3063,2,,2016-09-05T14:40:54.600,1,,3122,2016-09-05T14:40:54.600,,,0,,CC BY-SA 3.0,,,3026,,
3064,1,,2016-09-06T17:26:20.683,1,175,2412,2016-11-09T13:19:04.593,What are good methods to prepare and vend cold brew?,4,0,,CC BY-SA 3.0,,,,,
3065,2,,2016-09-07T01:13:54.113,0,,739,2016-09-07T01:13:54.113,,,0,,CC BY-SA 3.0,,,3058,,
3066,1,,2016-09-07T08:28:34.747,2,53,3134,2016-10-07T14:29:21.403,Custom hot drinks maker availability,1,1,,CC BY-SA 3.0,,,,,
3067,2,,2016-09-07T13:49:08.070,1,,1848,2016-09-07T13:49:08.070,,,0,,CC BY-SA 3.0,,,3066,,
3068,1,,2016-09-07T13:53:54.100,4,209,3136,2016-10-08T15:38:55.917,Coffee similar in taste to Dallmayr Prodomo,1,0,1,CC BY-SA 3.0,,,,,
3069,2,,2016-09-07T18:18:47.417,1,,3004,2016-09-07T18:32:41.813,,,2,,CC BY-SA 3.0,3004,2016-09-07T18:32:41.813,2594,,
3070,2,,2016-09-08T00:10:03.193,2,,3142,2016-09-08T00:10:03.193,,,0,,CC BY-SA 3.0,,,1557,,
3071,2,,2016-09-08T00:17:08.287,1,,3142,2016-09-08T00:17:08.287,,,0,,CC BY-SA 3.0,,,2140,,
3072,2,,2016-09-08T14:38:10.053,1,,3144,2016-09-08T14:38:10.053,,,1,,CC BY-SA 3.0,,,3068,,
3073,2,,2016-09-08T14:52:24.083,2,,3004,2019-03-25T14:45:20.207,,,0,,CC BY-SA 4.0,3004,2019-03-25T14:45:20.207,1535,,
3074,1,,2016-09-08T22:45:21.333,4,177,1848,2016-09-08T22:45:21.333,"What is ""mırra"", the over-brewed Turkish coffee?",1,0,,CC BY-SA 3.0,,,,,
3075,2,,2016-09-08T22:45:21.333,1,,1848,2016-09-08T22:45:21.333,,,0,,CC BY-SA 3.0,,,3074,,
3076,2,,2016-09-09T02:42:56.407,3,,3142,2016-09-09T02:42:56.407,,,0,,CC BY-SA 3.0,,,2990,,
3077,2,,2016-09-09T15:45:25.877,4,,3149,2016-09-09T15:45:25.877,,,0,,CC BY-SA 3.0,,,2294,,
3078,2,,2016-09-09T16:02:59.023,2,,3149,2016-09-09T16:02:59.023,,,0,,CC BY-SA 3.0,,,2855,,
3079,2,,2016-09-09T23:20:29.850,1,,825,2016-09-09T23:20:29.850,,,1,,CC BY-SA 3.0,,,3064,,
3080,1,,2016-09-09T23:24:59.860,6,1743,825,2016-09-14T08:53:59.577,Sealed or non-sealed immersion cold-brew,1,0,0,CC BY-SA 3.0,,,,,
3081,1,3082,2016-09-10T08:09:38.163,2,766,3154,2018-02-08T13:53:42.267,What is a FlavorLock™ bag?,1,0,,CC BY-SA 3.0,141,2018-02-08T13:53:42.267,,,
3082,2,,2016-09-10T11:47:07.177,3,,1502,2016-09-10T11:47:07.177,,,0,,CC BY-SA 3.0,,,3081,,
3083,1,3084,2016-09-11T04:39:39.680,5,126,98,2016-09-16T17:55:21.107,What is a good packaging when importing green beans to a temperate climate?,2,1,,CC BY-SA 3.0,,,,,
3084,2,,2016-09-11T23:01:55.560,2,,2828,2016-09-11T23:01:55.560,,,0,,CC BY-SA 3.0,,,3083,,
3086,2,,2016-09-14T08:53:59.577,3,,1922,2016-09-14T08:53:59.577,,,3,,CC BY-SA 3.0,,,3080,,
3087,2,,2016-09-16T17:55:21.107,2,,3181,2016-09-16T17:55:21.107,,,0,,CC BY-SA 3.0,,,3083,,
3088,2,,2016-09-17T15:14:36.267,4,,3185,2016-09-24T18:25:06.257,,,2,,CC BY-SA 3.0,2751,2016-09-24T18:25:06.257,81,,
3089,2,,2016-09-18T17:20:33.883,0,,2572,2016-09-18T17:20:33.883,,,0,,CC BY-SA 3.0,,,3064,,
3091,2,,2016-09-20T00:28:39.067,2,,1492,2016-09-20T00:28:39.067,,,0,,CC BY-SA 3.0,,,2997,,
3095,1,,2016-09-23T01:43:56.833,-3,330,3154,2016-10-20T14:01:38.587,Drinking black coffee,4,0,,CC BY-SA 3.0,,,,,
3096,2,,2016-09-23T02:43:45.213,2,,709,2016-09-23T02:43:45.213,,,0,,CC BY-SA 3.0,,,1540,,
3097,2,,2016-09-23T06:37:30.420,2,,3210,2016-10-04T07:08:58.570,,,0,,CC BY-SA 3.0,3210,2016-10-04T07:08:58.570,3095,,
3098,2,,2016-09-23T10:32:04.623,5,,3211,2016-09-23T10:32:04.623,,,2,,CC BY-SA 3.0,,,3095,,
3099,2,,2016-09-23T10:36:42.053,0,,3211,2016-09-23T10:36:42.053,,,1,,CC BY-SA 3.0,,,3020,,
3100,2,,2016-09-23T17:40:59.220,2,,3215,2016-09-23T17:40:59.220,,,1,,CC BY-SA 3.0,,,1509,,
3101,2,,2016-09-24T20:29:36.777,5,,1848,2017-03-03T16:31:54.357,,,7,,CC BY-SA 3.0,1848,2017-03-03T16:31:54.357,1833,,
3102,1,3103,2016-09-25T14:48:30.820,6,248,3154,2016-10-12T15:39:53.773,Does coffee cause gastrointestinal problems?,2,0,,CC BY-SA 3.0,1848,2016-09-25T15:06:09.200,,,
3103,2,,2016-09-25T15:17:23.753,5,,1848,2016-09-25T15:17:23.753,,,3,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,3102,,
3104,1,,2016-09-26T00:49:45.177,4,55,3217,2016-09-29T23:53:02.140,Could light transmittance be used to timely determine extraction?,2,0,,CC BY-SA 3.0,1848,2016-09-26T12:21:56.143,,,
3105,2,,2016-09-26T12:34:50.137,2,,1848,2016-09-26T12:34:50.137,,,1,,CC BY-SA 3.0,,,3104,,
3106,1,3108,2016-09-26T14:26:03.780,3,1001,1848,2016-09-29T23:42:58.243,What's the difference in between the red Bourbon and yellow Bourbon?,2,0,,CC BY-SA 3.0,,,,,
3107,2,,2016-09-26T18:26:12.757,1,,3004,2016-10-12T15:39:53.773,,,3,,CC BY-SA 3.0,3004,2016-10-12T15:39:53.773,3102,,
3108,2,,2016-09-26T20:30:05.123,3,,825,2016-09-26T20:30:05.123,,,0,,CC BY-SA 3.0,,,3106,,
3109,1,3269,2016-09-27T05:08:30.997,2,304,3223,2016-12-13T11:25:58.453,What are the different varieties of coffee- understanding the nearest coffee shop menu?,1,7,,CC BY-SA 3.0,3223,2016-09-27T06:42:55.110,,,
3110,2,,2016-09-27T05:26:46.777,1,,3224,2016-09-27T05:26:46.777,,,0,,CC BY-SA 3.0,,,2056,,
3111,2,,2016-09-27T06:11:59.683,5,,3198,2016-09-27T06:11:59.683,,,1,,CC BY-SA 3.0,,,58,,
3112,1,,2016-09-27T13:46:40.817,3,196,3226,2016-10-11T19:58:59.590,Trying to identify which chemical is responsible for a burned plastic taste in certain flavors,1,0,,CC BY-SA 3.0,,,,,
3113,1,3114,2016-09-27T18:44:56.520,3,165,,2016-09-28T06:34:29.480,Can I have this type of coffee?,1,0,,CC BY-SA 3.0,,2016-09-28T06:34:29.480,,,
3114,2,,2016-09-27T23:22:18.753,8,,2851,2016-09-27T23:22:18.753,,,2,,CC BY-SA 3.0,,,3113,,
3115,1,3122,2016-09-29T10:39:15.067,7,1225,3241,2020-01-29T08:12:26.657,"Espresso, pour starts dripping halfway?",2,3,,CC BY-SA 4.0,3241,2020-01-29T08:12:26.657,,,
3116,2,,2016-09-29T16:17:50.270,4,,1848,2016-09-29T16:17:50.270,,,2,,CC BY-SA 3.0,,,3115,,
3117,2,,2016-09-29T23:42:58.243,2,,2828,2016-09-29T23:42:58.243,,,0,,CC BY-SA 3.0,,,3106,,
3118,2,,2016-09-29T23:53:02.140,1,,2828,2016-09-29T23:53:02.140,,,0,,CC BY-SA 3.0,,,3104,,
3122,2,,2016-09-30T17:19:15.433,4,,101,2016-09-30T17:19:15.433,,,0,,CC BY-SA 3.0,,,3115,,
3123,5,,2016-10-01T20:38:38.797,0,,262,2016-10-01T20:38:38.797,,,0,,CC BY-SA 3.0,262,2016-10-01T20:38:38.797,,,
3124,4,,2016-10-01T20:38:38.797,0,,262,2016-11-08T17:44:31.450,,,0,,CC BY-SA 3.0,1848,2016-11-08T17:44:31.450,,,
3126,1,,2016-10-03T08:52:36.967,7,173,709,2016-10-12T15:56:57.697,Starting a cafe -- simple and gradual ways?,3,6,1,CC BY-SA 3.0,,,,,
3127,1,,2016-10-03T18:50:45.440,4,42,3154,2016-10-03T19:30:54.633,Coffee helps to decrease weight,0,1,,CC BY-SA 3.0,1848,2016-10-03T19:18:30.533,,2016-10-04T14:27:42.583,
3128,2,,2016-10-03T19:29:10.573,0,,2094,2016-10-03T19:29:10.573,,,0,,CC BY-SA 3.0,,,2932,,
3130,2,,2016-10-04T23:43:57.247,1,,443,2016-10-04T23:43:57.247,,,1,,CC BY-SA 3.0,,,3060,,
3131,2,,2016-10-07T12:31:35.133,1,,3266,2016-10-07T12:31:35.133,,,0,,CC BY-SA 3.0,,,1686,,
3132,2,,2016-10-09T04:40:44.320,1,,3278,2016-10-10T01:45:08.340,,,0,,CC BY-SA 3.0,3278,2016-10-10T01:45:08.340,2932,,
3133,1,3134,2016-10-10T07:55:43.023,6,175,3281,2020-10-16T17:53:04.570,Why does instant coffee foam when stirring it?,2,0,,CC BY-SA 4.0,8233,2020-10-16T17:53:04.570,,,
3134,2,,2016-10-10T11:43:22.273,2,,262,2016-10-10T11:43:22.273,,,0,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,3133,,
3135,2,,2016-10-11T19:58:59.590,2,,2817,2016-10-11T19:58:59.590,,,1,,CC BY-SA 3.0,,,3112,,
3136,1,,2016-10-12T08:07:51.443,4,312,3289,2016-10-12T12:14:25.253,What are alternatives uses for an espresso machine?,1,1,,CC BY-SA 3.0,3289,2016-10-12T12:14:25.253,,,
