Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditDate,LastActivityDate,Title,AnswerCount,CommentCount,FavoriteCount,ContentLicense,LastEditorUserId,ClosedDate,ParentId,CommunityOwnedDate
18558,2,,2017-10-06T15:33:17.020,4,,10539,2017-10-06T15:40:50.543,2017-10-06T15:40:50.543,,,0,,CC BY-SA 3.0,10539,,16908,
18559,2,,2017-10-06T16:34:14.293,0,,7526,,2017-10-06T16:34:14.293,,,0,,CC BY-SA 3.0,,,18506,
18561,1,,2017-10-07T01:24:46.577,8,1422,10541,2020-01-07T14:02:03.860,2020-01-07T14:02:03.860,Why doesn't my cat recognize me,1,6,,CC BY-SA 4.0,12072,,,
18562,1,,2017-10-07T05:42:04.647,1,98,6785,2017-10-07T17:23:17.723,2017-10-07T18:42:05.930,Why does my cat act hostile towards my other cat after being kenneled for a week?,1,2,,CC BY-SA 3.0,6785,,,
18563,1,,2017-10-07T07:26:10.333,5,698,10543,2017-10-07T17:09:49.010,2018-10-10T07:30:21.863,"My cat stopped eating, drinking, and getting up to go to the bathroom",1,4,,CC BY-SA 3.0,9502,2018-12-12T10:42:47.923,,
18565,1,,2017-10-07T17:25:15.970,4,2105,10545,2017-10-08T08:59:43.683,2020-10-04T23:02:33.483,Maggots on back of the dog,1,3,0,CC BY-SA 3.0,,,,
18566,2,,2017-10-07T18:42:05.930,4,,,,2017-10-07T18:42:05.930,,,0,,CC BY-SA 3.0,,,18562,
18567,2,,2017-10-07T19:28:07.980,2,,10546,2017-10-11T11:08:17.717,2017-10-11T11:08:17.717,,,0,,CC BY-SA 3.0,9934,,16779,
18568,1,,2017-10-07T20:15:47.327,4,319,10547,,2017-11-08T00:08:19.113,Icing that hardens for dog cakes,1,2,,CC BY-SA 3.0,,,,
18569,1,18594,2017-10-08T05:54:28.580,5,264,10538,,2020-01-28T11:31:31.283,Ancistrus breeding in rock pile,2,4,,CC BY-SA 3.0,,,,
18570,1,,2017-10-08T06:26:07.027,3,53,10549,2017-10-08T09:13:07.100,2017-10-08T09:13:07.100,My 4 month old Cockateil makes some odd noises as if it is talking with someone else. Do I need to worry about such behaviour?,0,1,,CC BY-SA 3.0,,,,
18571,2,,2017-10-08T13:38:49.140,3,,10550,2017-10-11T11:04:33.480,2017-10-11T11:04:33.480,,,0,,CC BY-SA 3.0,9934,,16473,
18572,2,,2017-10-08T15:03:16.923,4,,7526,,2017-10-08T15:03:16.923,,,0,,CC BY-SA 3.0,,,18565,
18573,1,,2017-10-08T17:07:24.337,3,86,10551,2017-10-08T20:17:07.687,2017-10-08T20:17:07.687,"My aggressive fish has become very shy, afraid in the last week. What changed?",0,1,,CC BY-SA 3.0,9502,,,
18577,2,,2017-10-08T22:25:48.867,1,,9502,2017-10-08T22:48:25.343,2017-10-08T22:48:25.343,,,0,,CC BY-SA 3.0,9502,,18568,
18578,1,,2017-10-09T09:55:38.283,4,984,10030,2020-05-16T14:53:21.787,2020-05-16T14:53:21.787,"Is 10 months late to teach a cat to self-feeding? If not, how shall I proceed?",2,2,,CC BY-SA 4.0,17671,,,
18579,2,,2017-10-09T10:31:53.890,2,,10539,2017-12-14T13:19:18.713,2017-12-14T13:19:18.713,,,0,,CC BY-SA 3.0,6826,,18503,
18580,2,,2017-10-09T11:39:11.167,6,,10539,2019-12-28T15:53:58.767,2019-12-28T15:53:58.767,,,0,,CC BY-SA 4.0,12072,,17979,
18581,2,,2017-10-09T12:26:12.097,3,,10483,2017-10-10T06:05:33.203,2017-10-10T06:05:33.203,,,0,,CC BY-SA 3.0,10483,,17979,
18582,2,,2017-10-09T13:00:56.073,4,,10539,2020-06-17T09:57:47.670,2017-10-09T13:00:56.073,,,3,,CC BY-SA 3.0,-1,,16940,
18583,2,,2017-10-09T13:40:06.110,1,,10539,2017-10-09T15:14:41.670,2017-10-09T15:14:41.670,,,0,,CC BY-SA 3.0,10539,,7226,
18584,1,,2017-10-09T14:15:26.770,3,1030,10556,2017-11-02T17:31:04.953,2018-05-01T22:32:29.140,Cat suckling sister,1,3,,CC BY-SA 3.0,224,,,
18585,1,18588,2017-10-09T15:42:59.767,-1,277,9934,2017-10-10T16:02:31.437,2017-10-10T16:02:31.437,Cat is suddenly behaving in unusual fashion,2,10,,CC BY-SA 3.0,9934,,,
18586,2,,2017-10-09T15:46:35.683,6,,9712,,2017-10-09T15:46:35.683,,,0,,CC BY-SA 3.0,,,18578,
18587,2,,2017-10-09T15:55:21.210,3,,7852,,2017-10-09T15:55:21.210,,,0,,CC BY-SA 3.0,,,16940,
18588,2,,2017-10-09T19:23:24.590,9,,7852,2017-10-10T11:10:49.450,2017-10-10T11:10:49.450,,,4,,CC BY-SA 3.0,7852,,18585,
18589,2,,2017-10-09T21:14:36.897,2,,9804,2020-05-16T22:26:34.233,2020-05-16T22:26:34.233,,,0,,CC BY-SA 4.0,17671,,6729,
18590,2,,2017-10-10T06:28:11.947,2,,9502,2017-10-10T06:39:04.980,2017-10-10T06:39:04.980,,,3,,CC BY-SA 3.0,9502,,18585,
18591,2,,2017-10-10T16:09:52.847,2,,10116,,2017-10-10T16:09:52.847,,,0,,CC BY-SA 3.0,,,18249,
18592,1,18593,2017-10-10T23:41:04.730,4,653,9713,2020-06-03T10:12:29.280,2020-06-03T10:12:29.280,Does my cat have an infection?,1,4,,CC BY-SA 4.0,17671,,,
18593,2,,2017-10-11T05:37:44.157,3,,7612,2019-12-21T05:29:27.590,2019-12-21T05:29:27.590,,,2,,CC BY-SA 4.0,12072,,18592,
18594,2,,2017-10-11T06:16:39.233,2,,9502,2020-01-28T11:31:31.283,2020-01-28T11:31:31.283,,,1,,CC BY-SA 4.0,12072,,18569,
18595,1,18602,2017-10-11T07:02:12.467,7,1098,10562,2018-01-04T11:26:56.893,2018-01-04T11:26:56.893,How to make neighborhood kitten understand it doesn't live with us,1,3,,CC BY-SA 3.0,10562,,,
18596,1,,2017-10-11T07:19:56.150,1,33,10538,,2017-10-11T07:19:56.150,Easiest Ancistrus to breed,0,3,,CC BY-SA 3.0,,,,
18597,2,,2017-10-11T08:27:52.253,2,,10116,,2017-10-11T08:27:52.253,,,0,,CC BY-SA 3.0,,,18486,
18598,2,,2017-10-11T08:49:37.427,0,,10116,,2017-10-11T08:49:37.427,,,0,,CC BY-SA 3.0,,,18422,
18600,1,18601,2017-10-11T10:43:20.377,1,345,9934,,2017-10-11T11:44:06.287,"My cat sniffs any new furniture, person, bags, etc. for several hours",2,0,,CC BY-SA 3.0,,,,
18601,2,,2017-10-11T11:06:40.283,3,,7852,,2017-10-11T11:06:40.283,,,2,,CC BY-SA 3.0,,,18600,
18602,2,,2017-10-11T11:26:47.973,6,,9794,,2017-10-11T11:26:47.973,,,1,,CC BY-SA 3.0,,,18595,
18603,2,,2017-10-11T11:44:06.287,1,,9794,,2017-10-11T11:44:06.287,,,0,,CC BY-SA 3.0,,,18600,
18604,1,,2017-10-11T14:49:34.120,1,31,10565,2017-10-12T01:55:50.953,2017-10-12T01:55:50.953,How do I know my dog fleas are gone,0,0,,CC BY-SA 3.0,,2017-10-12T08:04:33.167,,
18605,1,,2017-10-11T16:41:03.007,2,235,10566,2020-05-07T08:31:16.910,2020-05-07T08:31:16.910,Female dog keeps peeing inside at night,1,0,,CC BY-SA 4.0,17671,,,
18607,2,,2017-10-11T20:05:10.270,2,,10568,,2017-10-11T20:05:10.270,,,0,,CC BY-SA 3.0,,,15297,
18608,1,,2017-10-12T00:12:51.717,5,1109,10569,2017-10-17T04:23:02.797,2017-12-17T16:52:50.623,My cat vomited and pooped in the house?,2,4,,CC BY-SA 3.0,9502,,,
18609,2,,2017-10-12T05:43:43.267,0,,3597,,2017-10-12T05:43:43.267,,,0,,CC BY-SA 3.0,,,15297,
18610,2,,2017-10-12T15:37:04.173,2,,10539,2017-10-12T15:48:07.413,2017-10-12T15:48:07.413,,,1,,CC BY-SA 3.0,10539,,18578,
18611,1,,2017-10-13T10:23:02.390,4,87,10575,2017-10-13T16:58:54.630,2019-02-13T12:47:22.107,"My cockatiel gave birth to 4 babe in first cycle, need to take care of it, please educate me?",0,2,,CC BY-SA 3.0,13,,,
18612,2,,2017-10-13T16:33:35.230,2,,10577,,2017-10-13T16:33:35.230,,,0,,CC BY-SA 3.0,,,637,
18613,1,18616,2017-10-13T18:42:10.780,8,1176,10578,2017-10-14T15:03:02.587,2019-11-17T15:26:04.657,Food anxiety in former stray cat?,2,0,,CC BY-SA 3.0,10578,,,
18614,1,,2017-10-13T23:45:26.270,8,404,329,,2018-10-16T15:34:59.733,Why does every single dog seem to hate mine?,1,3,,CC BY-SA 3.0,,,,
18616,2,,2017-10-15T09:03:52.437,8,,7852,,2017-10-15T09:03:52.437,,,0,,CC BY-SA 3.0,,,18613,
18618,2,,2017-10-15T16:47:50.247,8,,3597,2017-10-19T18:12:51.420,2017-10-19T18:12:51.420,,,0,,CC BY-SA 3.0,2576,,18614,
18619,1,,2017-10-15T20:56:59.410,1,2489,10587,2017-10-15T23:51:06.997,2017-10-17T05:41:47.043,How big should my hamster cage be?,1,1,,CC BY-SA 3.0,,2017-10-16T12:01:15.750,,
18621,2,,2017-10-16T05:45:38.530,0,,3597,2017-10-17T05:41:47.043,2017-10-17T05:41:47.043,,,2,,CC BY-SA 3.0,3597,,18619,
18623,1,,2017-10-16T12:01:10.170,4,5240,10205,2020-04-26T11:42:33.940,2020-04-27T06:14:58.973,How do you breed Daphnia to feed to aquarium fish?,2,0,,CC BY-SA 4.0,17671,,,
18624,2,,2017-10-16T15:05:07.977,3,,3350,2020-04-26T17:19:59.160,2020-04-26T17:19:59.160,,,1,,CC BY-SA 4.0,17671,,18623,
18625,1,,2017-10-16T18:05:08.217,1,217,10591,2017-10-16T22:26:47.837,2017-10-20T12:43:58.917,Is it possible to create an air pump from leaf blower?,2,2,,CC BY-SA 3.0,7526,,,
18627,2,,2017-10-16T22:37:22.450,8,,10593,2017-10-18T04:08:57.147,2017-10-18T04:08:57.147,,,0,,CC BY-SA 3.0,10593,,67,
18628,2,,2017-10-17T00:02:51.347,1,,9804,2017-10-17T15:11:10.620,2017-10-17T15:11:10.620,,,1,,CC BY-SA 3.0,9804,,18625,
18629,1,,2017-10-17T01:57:30.063,2,78,9502,2017-10-19T18:11:46.130,2020-05-16T10:32:57.387,Does dosing a tank for sicknesses cause harm if I can't diagnose the illness?,1,1,,CC BY-SA 3.0,7153,,,
18630,2,,2017-10-17T04:38:24.850,3,,7612,2020-05-16T10:32:57.387,2020-05-16T10:32:57.387,,,2,,CC BY-SA 4.0,17671,,18629,
18631,1,18637,2017-10-17T16:31:14.477,2,193,10595,,2017-10-19T03:45:58.217,Can dogs get Campylobacter infection from humans?,1,0,,CC BY-SA 3.0,,,,
18633,1,,2017-10-18T10:29:47.837,4,6667,9076,2017-11-06T10:29:35.827,2017-11-06T10:29:35.827,My dog has got ticks inside her ears,2,0,,CC BY-SA 3.0,6826,,,
18634,1,18635,2017-10-18T12:15:43.687,4,185,10597,2020-11-03T20:46:28.170,2020-11-03T20:46:28.170,Is 12 too old for a cat to move to Australia?,1,0,,CC BY-SA 4.0,17671,,,
18635,2,,2017-10-18T13:02:29.653,3,,7852,,2017-10-18T13:02:29.653,,,5,,CC BY-SA 3.0,,,18634,
18636,2,,2017-10-18T15:53:05.357,0,,2862,,2017-10-18T15:53:05.357,,,3,,CC BY-SA 3.0,,,18633,
18637,2,,2017-10-19T03:45:58.217,1,,,,2017-10-19T03:45:58.217,,,1,,CC BY-SA 3.0,,,18631,
18638,1,18639,2017-10-19T13:22:51.293,28,7782,9934,2017-10-19T18:10:15.810,2017-10-19T18:10:15.810,How to keep my cat stress free during periods of constant 90dB+ sound?,3,5,1,CC BY-SA 3.0,10607,,,
18639,2,,2017-10-19T14:10:55.317,32,,7852,,2017-10-19T14:10:55.317,,,7,,CC BY-SA 3.0,,,18638,
18640,2,,2017-10-19T14:16:23.453,14,,7612,2017-10-19T14:57:01.003,2017-10-19T14:57:01.003,,,0,,CC BY-SA 3.0,6826,,18638,
18641,2,,2017-10-19T14:32:21.390,3,,7526,,2017-10-19T14:32:21.390,,,0,,CC BY-SA 3.0,,,18633,
18642,2,,2017-10-19T15:08:02.483,3,,10603,,2017-10-19T15:08:02.483,,,4,,CC BY-SA 3.0,,,18638,
18643,2,,2017-10-20T12:43:58.917,0,,3350,,2017-10-20T12:43:58.917,,,0,,CC BY-SA 3.0,,,18625,
18644,1,18646,2017-10-20T23:38:37.977,4,3019,10619,2017-10-20T23:44:35.417,2017-10-21T05:20:52.143,How can I tell if my cats are related?,1,1,,CC BY-SA 3.0,10619,,,
18646,2,,2017-10-21T05:14:21.567,2,,7612,2017-10-21T05:20:52.143,2017-10-21T05:20:52.143,,,2,,CC BY-SA 3.0,7612,,18644,
18647,1,18690,2017-10-21T10:10:18.310,5,358,13,,2017-10-28T15:57:46.483,How long does it take a tick to infect my pet?,1,5,,CC BY-SA 3.0,,,,
18648,1,,2017-10-21T17:50:29.623,2,567,10591,2020-11-24T22:27:58.363,2020-11-24T22:27:58.363,DIY Aquarium air blower to run up to 20 tanks,1,4,,CC BY-SA 4.0,17671,,,
18649,1,,2017-10-22T06:14:35.370,2,1043,10622,2017-11-02T17:29:52.510,2020-05-03T19:49:10.260,"My cat has been terrified by something outside at night, what could it be?",1,4,,CC BY-SA 3.0,224,,,
18650,1,,2017-10-22T14:48:21.780,2,71,9713,2017-10-22T21:51:38.433,2017-10-22T21:51:38.433,Can my kittens get worms?,1,0,,CC BY-SA 3.0,5456,,,
18651,2,,2017-10-22T17:05:48.573,2,,7153,2020-11-24T22:26:30.227,2020-11-24T22:26:30.227,,,0,,CC BY-SA 4.0,17671,,18648,
18652,2,,2017-10-22T21:49:46.687,3,,5456,,2017-10-22T21:49:46.687,,,0,,CC BY-SA 3.0,,,18650,
18653,1,,2017-10-23T08:42:19.957,1,66,10625,,2017-10-23T08:42:19.957,Rabbit has mucous like poo,0,7,,CC BY-SA 3.0,,2018-11-09T16:17:51.313,,
18654,1,,2017-10-23T12:53:00.153,1,44,10626,2017-10-23T14:11:13.283,2017-10-23T14:11:13.283,My pug doesn’t eat until fed by hand,0,2,,CC BY-SA 3.0,6826,2017-10-30T05:29:34.210,,
18655,1,18667,2017-10-23T16:20:33.780,1,404,10627,2017-10-23T19:55:27.450,2017-11-01T23:50:52.740,My cat rubs his eyes on objects all the time,2,2,,CC BY-SA 3.0,224,,,
18656,1,18710,2017-10-23T18:54:34.523,5,207,10413,2020-05-16T13:36:32.580,2020-05-16T13:36:32.580,What are these critters in my tank?,1,3,,CC BY-SA 4.0,17671,,,
18657,1,,2017-10-23T19:25:27.063,2,85,10628,,2018-07-10T05:45:05.903,Maggots for turtles and bearded dragons,0,1,,CC BY-SA 3.0,,,,
18659,1,18660,2017-10-24T05:49:20.263,1,145,9934,,2017-10-24T06:30:10.953,Is homeopathic treatment proper for cats?,1,1,,CC BY-SA 3.0,,,,
18660,2,,2017-10-24T06:30:10.953,7,,429,,2017-10-24T06:30:10.953,,,2,,CC BY-SA 3.0,,,18659,
18662,2,,2017-10-24T13:13:00.527,4,,10539,2017-10-24T13:28:56.710,2017-10-24T13:28:56.710,,,0,,CC BY-SA 3.0,10539,,15387,
18663,2,,2017-10-24T14:57:45.163,1,,9713,,2017-10-24T14:57:45.163,,,0,,CC BY-SA 3.0,,,15387,
18664,1,18678,2017-10-24T17:59:44.590,2,281,7602,2020-05-27T20:03:01.417,2020-05-27T20:03:01.417,Why are my dogs getting progressively more scared of the nail grinder?,3,0,,CC BY-SA 4.0,17671,,,
18666,1,,2017-10-24T18:09:37.310,7,6901,10633,2018-11-28T06:10:55.257,2018-11-28T06:10:55.257,My cat is biting and scratching me and diving at me with claws out,3,2,,CC BY-SA 4.0,9934,,,
18667,2,,2017-10-24T18:24:00.733,0,,9713,,2017-10-24T18:24:00.733,,,3,,CC BY-SA 3.0,,,18655,
18668,2,,2017-10-24T18:35:35.983,2,,10625,,2017-10-24T18:35:35.983,,,0,,CC BY-SA 3.0,,,18664,
18669,1,,2017-10-24T19:31:05.947,4,1516,10634,2020-05-18T15:02:31.303,2020-05-18T15:08:57.947,What fish can I put with my Betta?,4,2,0,CC BY-SA 4.0,17671,,,
18670,2,,2017-10-24T21:01:42.183,2,,30,,2017-10-24T21:01:42.183,,,4,,CC BY-SA 3.0,,,18669,
18671,2,,2017-10-25T04:45:36.360,-2,,10636,2020-05-18T15:05:35.860,2020-05-18T15:05:35.860,,,0,,CC BY-SA 4.0,17671,,18669,
18672,2,,2017-10-25T05:49:50.043,-2,,9804,2020-05-18T15:08:57.947,2020-05-18T15:08:57.947,,,4,,CC BY-SA 4.0,17671,,18669,
18673,2,,2017-10-25T08:44:08.830,4,,7038,2017-11-02T11:58:20.987,2017-11-02T11:58:20.987,,,2,,CC BY-SA 3.0,7038,,18669,
18674,2,,2017-10-25T10:21:31.433,8,,10539,2017-10-25T10:59:21.347,2017-10-25T10:59:21.347,,,2,,CC BY-SA 3.0,10539,,18666,
18675,2,,2017-10-25T11:06:16.057,1,,10413,,2017-10-25T11:06:16.057,,,0,,CC BY-SA 3.0,,,11261,
18676,2,,2017-10-25T11:55:49.983,3,,10637,2020-05-18T15:34:19.160,2020-05-18T15:34:19.160,,,0,,CC BY-SA 4.0,17671,,10380,
18678,2,,2017-10-25T13:27:00.393,4,,9981,,2017-10-25T13:27:00.393,,,0,,CC BY-SA 3.0,,,18664,
18679,2,,2017-10-25T21:22:18.777,4,,1436,,2017-10-25T21:22:18.777,,,0,,CC BY-SA 3.0,,,18666,
18681,2,,2017-10-26T22:11:10.257,2,,10640,,2017-10-26T22:11:10.257,,,0,,CC BY-SA 3.0,,,6891,
18682,1,18683,2017-10-26T22:42:48.247,2,104,10024,,2020-01-28T11:39:00.013,What kind of substrate is best for fancy goldfish?,1,1,,CC BY-SA 3.0,,,,
18683,2,,2017-10-26T23:25:39.760,2,,9502,2020-01-28T11:39:00.013,2020-01-28T11:39:00.013,,,0,,CC BY-SA 4.0,12072,,18682,
18684,2,,2017-10-27T02:52:31.617,1,,10641,,2017-10-27T02:52:31.617,,,0,,CC BY-SA 3.0,,,6031,
18685,1,,2017-10-27T12:48:42.903,-2,1040,10642,2017-10-30T16:02:19.657,2017-11-01T12:03:15.503,Unsuccessful rabbit mating,2,14,,CC BY-SA 3.0,6826,2017-11-01T12:06:12.440,,
18686,2,,2017-10-27T16:48:04.960,0,,8774,,2017-10-27T16:48:04.960,,,0,,CC BY-SA 3.0,,,18666,
18687,1,,2017-10-27T16:55:18.110,2,36,3565,,2017-10-27T16:55:18.110,Can I install 'HoundHeater' against plastic FRP Wall Board?,0,0,,CC BY-SA 3.0,,,,
18688,2,,2017-10-27T17:12:33.313,1,,3565,,2017-10-27T17:12:33.313,,,0,,CC BY-SA 3.0,,,18664,
18689,1,18699,2017-10-28T01:09:34.073,4,218,9934,,2020-01-21T18:33:26.110,My cat is eating grass when take out for a walk,2,1,,CC BY-SA 3.0,,,,
18690,2,,2017-10-28T05:59:29.157,4,,9502,2017-10-28T15:57:46.483,2017-10-28T15:57:46.483,,,0,,CC BY-SA 3.0,,,18647,
18691,2,,2017-10-28T12:01:06.870,1,,3597,,2017-10-28T12:01:06.870,,,3,,CC BY-SA 3.0,,,18685,
18693,1,,2017-10-29T00:40:43.960,6,115,10649,2017-10-30T15:19:34.637,2020-02-12T10:43:28.767,What other hyperthyroidism treatments are available for a cat who didn't tolerate pills or Hills Y/D?,2,2,,CC BY-SA 3.0,224,,,
18694,1,,2017-10-29T05:36:59.453,2,93,10650,2020-05-20T20:14:21.047,2020-05-20T22:43:38.263,Goldfish strange behavior - seemingly stressed and less mobile,1,11,,CC BY-SA 4.0,17671,,,
18695,2,,2017-10-29T05:38:44.093,6,,5456,,2017-10-29T05:38:44.093,,,3,,CC BY-SA 3.0,,,18693,
18696,2,,2017-10-29T06:17:55.497,2,,10651,,2017-10-29T06:17:55.497,,,0,,CC BY-SA 3.0,,,17979,
18697,2,,2017-10-29T06:21:04.570,3,,7612,2020-01-21T18:33:26.110,2020-01-21T18:33:26.110,,,0,,CC BY-SA 4.0,12072,,18689,
18699,2,,2017-10-29T12:08:30.100,6,,7852,,2017-10-29T12:08:30.100,,,1,,CC BY-SA 3.0,,,18689,
18702,2,,2017-10-30T14:15:08.437,1,,10603,2020-01-10T11:56:23.090,2020-01-10T11:56:23.090,,,0,,CC BY-SA 4.0,12072,,858,
18703,1,,2017-10-30T16:10:35.433,2,53,10217,2017-10-30T16:37:23.867,2017-10-30T16:37:23.867,5-Month-Old Puppy Barks/Growls When Other People Play With Him,0,5,,CC BY-SA 3.0,10217,,,
18704,2,,2017-10-30T16:30:50.563,1,,13,,2017-10-30T16:30:50.563,,,9,,CC BY-SA 3.0,,,18685,
18707,1,18708,2017-10-30T18:39:01.143,7,1569,10608,2020-06-17T09:57:47.670,2021-02-26T21:39:37.010,Hostile hamster - Biting hands whilst holding,2,0,,CC BY-SA 3.0,-1,,,
18708,2,,2017-10-30T19:47:59.233,6,,9502,2017-10-30T21:00:06.347,2017-10-30T21:00:06.347,,,4,,CC BY-SA 3.0,9502,,18707,
18709,2,,2017-10-30T21:28:12.243,1,,9502,2020-05-20T22:43:38.263,2020-05-20T22:43:38.263,,,0,,CC BY-SA 4.0,17671,,18694,
18710,2,,2017-10-31T07:09:02.917,2,,7612,2017-10-31T07:32:45.610,2017-10-31T07:32:45.610,,,2,,CC BY-SA 3.0,7612,,18656,
18712,2,,2017-10-31T17:40:47.477,1,,10662,,2017-10-31T17:40:47.477,,,0,,CC BY-SA 3.0,,,10050,
18713,1,,2017-10-31T19:55:25.837,4,85,10663,2017-11-01T14:58:48.203,2017-11-01T14:58:48.203,Will I get sick from being bitten by a street kitten?,1,1,,CC BY-SA 3.0,224,,,
18715,1,18716,2017-10-31T21:58:34.607,1,64,10461,,2017-11-01T02:06:17.410,Is it healthy for a pitpull puppy to spend months in one place without leaving?,1,0,,CC BY-SA 3.0,,,,
18716,2,,2017-11-01T02:06:17.410,4,,429,,2017-11-01T02:06:17.410,,,6,,CC BY-SA 3.0,,,18715,
18717,2,,2017-11-01T02:52:23.293,3,,429,,2017-11-01T02:52:23.293,,,0,,CC BY-SA 3.0,,,18713,
18718,1,26139,2017-11-01T08:17:36.637,2,80,5431,2017-11-01T14:58:08.457,2019-09-11T12:15:57.457,Can I keep 2 breeds of turtle together,1,0,,CC BY-SA 3.0,224,,,
18724,2,,2017-11-01T21:49:02.623,1,,1124,2017-11-01T23:38:26.727,2017-11-01T23:38:26.727,,,0,,CC BY-SA 3.0,1124,,3158,
18725,2,,2017-11-01T23:50:52.740,0,,1124,,2017-11-01T23:50:52.740,,,0,,CC BY-SA 3.0,,,18655,
18726,2,,2017-11-02T00:05:27.320,2,,1124,2017-11-02T17:26:09.023,2017-11-02T17:26:09.023,,,0,,CC BY-SA 3.0,1124,,18649,
18727,2,,2017-11-02T00:22:02.763,2,,1124,,2017-11-02T00:22:02.763,,,0,,CC BY-SA 3.0,,,18584,
18729,1,,2017-11-02T22:25:31.690,5,4679,10049,2017-11-24T22:57:47.753,2017-11-24T22:57:47.753,Neon tetra with cotton mouth,1,2,,CC BY-SA 3.0,10049,,,
18731,1,,2017-11-03T08:38:18.220,6,14310,10514,2020-05-27T12:00:01.977,2020-10-05T06:39:28.753,Betta fish fin tear or rot?,3,2,1,CC BY-SA 4.0,17671,,,
18732,2,,2017-11-03T11:19:47.933,1,,7612,2017-11-03T11:36:06.337,2017-11-03T11:36:06.337,,,2,,CC BY-SA 3.0,6826,,15457,
18733,1,,2017-11-03T16:07:53.700,2,144,10677,2017-11-04T06:15:24.580,2020-05-18T13:00:07.623,Can I break a betta food feeder in half?,3,0,,CC BY-SA 3.0,,,,
18734,2,,2017-11-04T01:06:49.220,3,,7153,2020-05-18T13:00:07.623,2020-05-18T13:00:07.623,,,0,,CC BY-SA 4.0,17671,,18733,
18735,1,,2017-11-04T09:15:29.873,2,1211,10679,,2017-11-04T09:15:29.873,How to tell if Mother cat is lactating?,0,0,,CC BY-SA 3.0,,,,
18736,2,,2017-11-04T11:06:28.243,5,,6826,,2017-11-04T11:06:28.243,,,0,,CC BY-SA 3.0,,,18733,
18737,2,,2017-11-04T11:53:06.900,4,,6826,2020-05-27T12:09:34.440,2020-05-27T12:09:34.440,,,0,,CC BY-SA 4.0,17671,,18731,
18738,1,,2017-11-04T18:17:08.293,4,333,10681,2017-11-04T19:42:18.820,2017-11-20T16:11:23.030,German shepherd puppy digs holes in our carpet,2,3,,CC BY-SA 3.0,,,,
18739,1,18766,2017-11-04T19:37:00.730,5,258,10684,,2017-11-08T13:11:55.377,How to get cats to stop eating sound proofing material,1,6,,CC BY-SA 3.0,,,,
18740,1,,2017-11-04T23:01:54.357,7,702,10685,2017-11-05T13:48:14.940,2017-11-06T18:24:32.007,"Hedgehog cold and lethargic, what to do?",1,2,,CC BY-SA 3.0,13,,,
18741,1,,2017-11-04T23:34:48.347,2,72,10686,,2017-11-04T23:34:48.347,How to correct biting dogs behavior,0,1,0,CC BY-SA 3.0,,,,
18742,1,,2017-11-05T06:18:39.767,3,74,10687,,2017-11-05T07:23:12.420,How cold should I let my home get in the winter for my small dog?,1,0,,CC BY-SA 3.0,,,,
18743,2,,2017-11-05T07:23:12.420,1,,3350,,2017-11-05T07:23:12.420,,,4,,CC BY-SA 3.0,,,18742,
18745,1,,2017-11-05T15:17:13.070,2,1981,10689,2017-11-05T17:32:20.740,2017-11-05T17:35:58.167,Are my cockatiels eggs viable?,1,0,,CC BY-SA 3.0,7526,,,
18746,2,,2017-11-05T16:29:47.497,-1,,10690,,2017-11-05T16:29:47.497,,,0,,CC BY-SA 3.0,,,2603,
18747,2,,2017-11-05T17:28:39.393,2,,7526,2017-11-05T17:35:58.167,2017-11-05T17:35:58.167,,,2,,CC BY-SA 3.0,7526,,18745,
18749,1,,2017-11-05T22:52:06.463,3,1150,10691,,2017-12-06T17:56:05.570,2 month old kitten care,1,0,,CC BY-SA 3.0,,,,
18751,2,,2017-11-05T23:04:43.260,0,,10691,,2017-11-05T23:04:43.260,,,0,,CC BY-SA 3.0,,,18543,
18754,5,,2017-11-06T16:13:04.960,0,,-1,2017-11-06T16:13:04.960,2017-11-06T16:13:04.960,,,0,,CC BY-SA 3.0,-1,,,
18755,4,,2017-11-06T16:13:04.960,0,,8382,2017-11-09T18:06:56.737,2017-11-09T18:06:56.737,,,0,,CC BY-SA 3.0,8382,,,
18756,2,,2017-11-06T16:28:57.467,8,,10539,2018-01-15T21:31:04.077,2018-01-15T21:31:04.077,,,0,,CC BY-SA 3.0,9934,,15735,
18757,2,,2017-11-06T17:00:56.167,2,,10539,,2017-11-06T17:00:56.167,,,2,,CC BY-SA 3.0,,,18749,
18759,2,,2017-11-06T18:24:32.007,8,,10685,,2017-11-06T18:24:32.007,,,0,,CC BY-SA 3.0,,,18740,
18761,1,18762,2017-11-06T22:21:35.423,4,230,6462,,2017-11-08T21:35:02.303,Dealing with situational jealousy,2,0,,CC BY-SA 3.0,,,,
18762,2,,2017-11-07T16:48:00.207,5,,10539,2017-11-07T17:03:11.840,2017-11-07T17:03:11.840,,,0,,CC BY-SA 3.0,10539,,18761,
18764,1,,2017-11-08T06:24:59.650,4,61,10697,,2017-11-08T06:24:59.650,moving with a stray cat,0,3,,CC BY-SA 3.0,,2017-11-08T13:30:01.107,,
18765,2,,2017-11-08T11:00:48.490,1,,9981,,2017-11-08T11:00:48.490,,,0,,CC BY-SA 3.0,,,16884,
18766,2,,2017-11-08T13:11:55.377,5,,7852,,2017-11-08T13:11:55.377,,,1,,CC BY-SA 3.0,,,18739,
